# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = noname_3.data.R
# init = 2 (Default)
# random
#   seed = 8675309
# output
#   file = noname_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-15.6635,0.907009,0.240333,3,7,0,17.3586,-3.96423,2.67464,-0.627719,-5.32344,-3.22395,-0.970223,-6.91048,-3.15886,-2.04201,-4.6562,-5.4482,-4.10909,-3.69163,-3.57933,-3.3318,-3.38831,-5.22993,-4.23744,24.0315,-17.8523,-25.4553,20.1764,-15.3749,-6.47365,-8.3517,-32.2642
-10.5039,0.897197,0.240333,4,23,0,23.4367,8.64684,1.94088,10.435,8.27833,11.7068,8.22346,8.58506,8.93212,9.20789,7.74529,-4.31261,-3.22191,-4.11397,-3.32302,-3.68328,-3.57683,-3.60803,-3.83725,-10.0585,23.3949,26.2809,7.54534,16.0184,22.9275,10.5104,8.30468
-18.0762,0.804206,0.240333,3,7,0,18.8474,9.97641,4.3668,9.77615,6.5306,13.7028,11.7064,9.58531,1.75382,12.6089,13.1285,-4.36501,-3.23232,-4.23642,-3.40836,-3.80782,-3.31918,-3.36684,-3.81128,7.03514,12.9501,8.41347,8.88213,14.1632,11.9854,19.9107,16.3709
-20.8932,0.964976,0.240333,4,15,0,24.6715,2.90857,6.4942,11.9636,11.3705,-2.98594,-2.70576,4.23827,13.1314,5.44984,3.72561,-4.19847,-3.27833,-3.69153,-3.7061,-3.28554,-3.92498,-4.00906,-3.91497,-0.588527,13.1672,-15.1774,-9.78623,1.76277,26.1843,-8.77518,-8.17819
-14.5546,0.502961,0.240333,4,15,0,23.3811,6.59911,1.8862,5.23649,7.08861,9.50459,6.22682,8.09867,3.76626,4.47628,2.40821,-4.77849,-3.22568,-3.99693,-3.3193,-3.62719,-3.34845,-4.13598,-3.95129,0.75118,-1.10405,3.85125,-6.02944,20.9586,-12.41,11.8266,7.73966
-11.5332,0.91833,0.240333,3,7,0,16.1766,6.86584,1.96295,5.28101,5.49293,4.1062,6.51496,6.68031,6.11659,7.45926,10.5053,-4.77399,-3.25295,-3.79016,-3.31781,-3.48028,-3.42501,-3.77706,-3.81276,-8.11871,5.27502,40.4292,30.5222,17.4124,0.871126,-5.73243,-23.1387
-9.37426,0.721487,0.240333,3,15,0,13.2154,3.96091,1.58645,3.19148,4.84032,1.87897,3.94479,2.76213,3.04531,3.56012,6.63771,-4.99468,-3.27144,-3.73802,-3.35541,-3.20353,-3.33412,-4.26407,-3.85368,34.4298,21.7481,8.16802,-11.3707,3.96334,-31.3326,23.6867,-3.0108
-9.37426,0.0168695,0.240333,4,15,0,14.5308,3.96091,1.58645,3.19148,4.84032,1.87897,3.94479,2.76213,3.04531,3.56012,6.63771,-4.99468,-3.27144,-3.73802,-3.35541,-3.20353,-3.33412,-4.26407,-3.85368,24.645,5.46781,29.5532,-9.14586,11.2428,9.79072,-6.34254,17.5314
-8.33985,0.764786,0.240333,3,7,0,13.5389,4.13815,1.22446,4.26973,4.24085,4.66641,6.04181,5.5566,2.79621,3.14846,2.73362,-4.87838,-3.29218,-3.80632,-3.32063,-3.38153,-3.33017,-4.32436,-3.94182,-17.9801,-0.00819858,-3.6462,-2.49981,17.6242,-4.33528,32.4063,-11.9922
-6.14596,0.370235,0.240333,1,3,0,9.4183,4.32479,1.24814,5.43439,4.20404,5.18839,5.42835,4.51566,3.15609,5.11983,4.23599,-4.75856,-3.29357,-3.82248,-3.32704,-3.30396,-3.33604,-4.05102,-3.90233,-9.84433,11.8056,-7.92,-9.6693,10.2875,7.68443,-14.9993,-3.56232
-16.1544,0.482796,0.240333,3,7,0,17.0853,4.46735,4.04995,6.92074,-0.702446,9.7571,6.11969,4.17089,7.76411,3.57105,4.62368,-4.6144,-3.60019,-4.00939,-3.32004,-3.28121,-3.5059,-4.2625,-3.89328,-3.54654,-18.0773,-28.9049,-2.94053,7.29145,5.62712,-0.511142,-14.3353
-15.6896,0.954028,0.240333,4,15,0,20.8508,3.39997,3.49747,5.72127,11.226,4.8568,8.01576,2.29748,2.83908,6.54167,3.00745,-4.72997,-3.27356,-3.81209,-3.3211,-3.18328,-3.33081,-3.87799,-3.9341,21.0267,4.80268,13.6987,10.5724,5.28082,3.94896,10.347,-18.6978
-19.4345,0.330624,0.240333,3,15,0,22.6833,7.90681,4.08145,3.77856,11.137,4.85854,4.66746,0.796319,5.36276,4.486,0.524593,-4.93072,-3.27073,-3.81215,-3.33932,-3.13608,-3.39549,-4.13466,-4.01253,10.0772,9.12127,18.7119,11.5128,-4.75465,-0.847929,28.5744,-30.5091
-26.1746,0.975988,0.240333,4,31,0,29.8019,-2.63711,13.9541,-2.00332,2.63487,10.3967,-8.655,-1.15131,0.0578055,5.93299,8.92016,-5.62743,-3.36545,-4.04206,-4.32956,-3.1163,-3.3205,-3.94959,-3.82395,-36.2217,6.98742,-3.86047,12.146,-7.83909,-1.03822,4.44168,0.68279
-24.447,0.605721,0.240333,3,15,0,28.7753,1.26825,4.85448,-4.30267,-0.757097,12.8689,-9.87281,-0.950995,0.189832,2.20351,6.78901,-5.94579,-3.60496,-4.18336,-4.49325,-3.11618,-3.31955,-4.46917,-3.85122,-12.4238,-11.133,40.6672,-30.8746,18.9205,11.7623,3.37642,12.2651
-22.0989,1,0.240333,4,15,0,27.4297,0.315451,6.20787,-4.18687,0.787988,11.5996,-5.51845,1.84827,-1.70067,-0.558883,6.20737,-5.9292,-3.48159,-4.10784,-3.9644,-3.16624,-3.34697,-4.94368,-3.86109,11.1192,-4.44427,-5.88094,-1.89894,-9.10701,1.89322,0.965568,9.02463
-21.1161,0.93405,0.240333,4,15,0,27.5968,1.37427,8.42861,10.3863,-5.54082,4.74105,-3.08125,2.65151,-1.7142,12.5098,7.89532,-4.31642,-4.13829,-3.80857,-3.7368,-3.19847,-3.34728,-3.37224,-3.83531,1.44956,8.00484,-13.0268,10.4587,15.8658,8.65891,12.3811,0.992746
-24.6153,0.922973,0.240333,5,31,0,29.3865,3.57319,6.79872,-5.44125,-1.48344,-2.22702,15.3377,-2.69069,11.2196,12.5294,13.7833,-6.11214,-3.6712,-3.69269,-3.6041,-3.13381,-3.7484,-3.37116,-3.81422,5.87648,-2.31772,9.79784,8.74004,-16.9776,5.02822,28.4074,13.6407
-25.3555,0.988769,0.240333,5,31,0,34.2211,7.42832,10.524,29.8722,23.4811,5.55255,3.35974,9.28655,1.74257,12.63,5.86086,-3.63478,-4.41985,-3.83439,-3.37159,-3.76933,-3.31911,-3.36571,-3.86747,14.6798,35.2028,24.3718,-5.122,8.77911,3.39136,21.6904,16.9865
-23.7074,0.695416,0.240333,5,31,0,36.4549,2.8294,4.49451,2.75994,-8.86095,1.10425,10.7827,-5.83901,6.48806,0.704104,6.71027,-5.04268,-4.64298,-3.72443,-3.37596,-3.26071,-3.44129,-4.71726,-3.85249,-24.917,-12.2597,1.72947,16.2991,-13.8829,13.3578,2.24501,-11.5733
-24.8645,0.741629,0.240333,5,31,0,27.3168,0.242546,7.22321,14.6283,9.5119,-1.18652,5.52509,17.6291,-1.4944,4.47256,0.778901,-4.02433,-3.23295,-3.69795,-3.32582,-5.2584,-3.34254,-4.13648,-4.00362,28.6969,8.2079,8.34564,8.29553,27.4106,-0.12073,11.7143,-6.0049
-20.7772,0.734552,0.240333,4,15,0,28.0141,6.85643,5.60934,0.727784,4.95409,-2.31655,3.99427,12.5653,1.68717,9.29094,1.95091,-5.27982,-3.26791,-3.69244,-3.35417,-4.25208,-3.31879,-3.60076,-3.96515,-5.56504,16.835,-29.9703,-11.8362,11.0145,-13.6549,20.1438,-3.05215
-18.8662,0.839073,0.240333,4,15,0,25.5125,7.84059,7.05943,13.3855,8.66461,-0.505777,11.8394,6.47242,7.47777,8.29576,10.7656,-4.10162,-3.22373,-3.70368,-3.41361,-3.46084,-3.49023,-3.69238,-3.81166,-13.353,31.7496,15.1988,22.451,-2.34819,12.5358,1.28498,26.8902
-18.5416,0.980961,0.240333,4,15,0,24.6704,9.06489,3.48583,8.41896,12.6379,16.2516,7.65547,6.64406,2.74905,13.0766,11.7053,-4.47903,-3.32907,-4.4154,-3.31861,-3.47685,-3.32948,-3.34272,-3.80944,9.43195,37.1917,12.0593,11.4635,6.96228,-10.1516,8.68212,17.6607
-16.685,0.966312,0.240333,4,15,0,21.9538,10.6285,3.32514,12.4716,12.202,5.29709,13.7317,7.03526,13.7508,8.63721,10.8232,-4.16283,-3.30981,-3.82598,-3.50409,-3.51472,-3.98867,-3.65983,-3.81145,10.6912,2.85933,-20.7994,17.6805,17.6853,14.76,11.636,32.8404
-14.8862,0.967455,0.240333,4,31,0,20.8626,3.28307,3.56301,5.45825,-0.424073,0.501348,-1.40479,4.38523,5.24484,5.94462,5.14797,-4.75617,-3.57635,-3.71547,-3.60874,-3.29518,-3.39129,-3.94818,-3.88176,9.51148,-1.65104,17.3177,1.80217,-7.67847,-9.173,10.0757,10.4794
-12.2659,0.841023,0.240333,3,7,0,17.3935,5.13149,2.14888,3.1629,4.59905,4.40612,5.84454,1.65833,5.43851,3.89087,1.61162,-4.99784,-3.27936,-3.79866,-3.32235,-3.15978,-3.39824,-4.21686,-3.97585,-22.1352,5.57711,-16.7036,-6.99981,1.96282,-8.91878,-1.4758,-5.95102
-17.4323,0.272404,0.240333,4,27,0,21.7335,0.556964,3.78317,5.98188,1.87072,3.63871,0.585723,3.79118,5.2201,-4.07042,1.16371,-4.70432,-3.40936,-3.77761,-3.48685,-3.25786,-3.39043,-5.65704,-3.99052,-6.03352,-12.8116,18.1056,11.8954,2.08016,21.7154,2.17813,8.12326
-20.4665,0.979788,0.240333,4,15,0,24.0154,0.841393,5.57607,1.11773,8.71089,1.19759,4.60578,-7.13689,-5.04623,12.9032,4.33853,-5.23289,-3.22405,-3.72594,-3.34052,-3.34864,-3.4679,-3.35141,-3.89989,-11.3605,3.59679,4.96587,19.9899,-10.4001,-0.386924,0.771454,43.3962
-19.5414,0.990544,0.240333,4,15,0,22.7332,0.764161,6.86911,0.773299,7.41387,-0.744176,0.616988,-7.15291,-2.98204,10.5927,4.75552,-5.27431,-3.22324,-3.70147,-3.48519,-3.34986,-3.38236,-3.49587,-3.8903,5.37064,-1.43976,-21.8185,5.90406,-11.7058,-9.45467,13.3269,-7.31513
-14.9441,0.912095,0.240333,4,15,0,24.0391,2.90229,3.17845,2.71127,7.15447,0.00476309,-1.43021,-1.56468,2.63431,5.83192,1.9968,-5.04814,-3.2251,-3.70916,-3.61051,-3.11813,-3.32787,-3.96183,-3.96373,-1.91498,-3.53714,-19.879,-12.7096,-8.60811,15.6077,26.5604,21.1629
-15.1975,0.947514,0.240333,3,15,0,18.6841,4.17027,3.29787,7.33498,2.81807,5.60874,11.4832,1.75127,1.6043,3.84898,3.99468,-4.57597,-3.35579,-3.83627,-3.39989,-3.16289,-3.31834,-4.22278,-3.90821,-28.1049,-7.393,-12.9284,10.2864,17.6313,19.2582,17.1016,-42.4534
-15.0799,0.979693,0.240333,3,15,0,18.1415,3.97198,2.79685,6.63975,-0.658948,6.63446,2.79775,3.17254,4.00806,8.44918,-0.230139,-4.6409,-3.59641,-3.87282,-3.3898,-3.22363,-3.35422,-3.67761,-4.04014,15.6285,14.1647,-4.53914,-8.77458,12.2959,13.7986,10.7698,-4.45151
-15.8143,0.801446,0.240333,4,15,0,20.9594,3.61505,2.83225,2.18886,9.99754,0.413358,1.38704,0.235494,3.20143,1.06158,4.38579,-5.10747,-3.24147,-3.71428,-3.44702,-3.12559,-3.33686,-4.65607,-3.89878,-7.79584,22.2863,-24.9531,4.18261,-0.358865,-6.65527,0.0900697,2.20437
-18.9221,0.289514,0.240333,4,31,0,20.9972,3.51257,6.12791,11.5759,3.50425,8.20557,8.83095,8.11478,10.0796,7.66854,4.46225,-4.22644,-3.32258,-3.93677,-3.33069,-3.629,-3.65749,-3.75522,-3.89699,11.4004,-5.56381,6.60997,7.26556,-3.84985,8.2924,5.31868,3.83271
-21.5448,0.948933,0.240333,3,7,0,24.1054,8.75079,4.88699,8.00637,8.39854,9.81756,8.47668,6.84846,13.8239,2.86843,-3.3595,-4.51531,-3.22232,-4.01241,-3.32584,-3.4964,-3.99639,-4.36635,-4.17338,23.7299,10.313,-2.90585,3.69769,3.43557,24.6779,0.516349,13.6761
-21.6289,0.90142,0.240333,4,15,0,28.678,6.99374,5.8259,13.2816,5.53219,10.3178,13.9382,6.58078,-3.96526,10.7294,19.0401,-4.10839,-3.25197,-4.03794,-3.51575,-3.47091,-3.41871,-3.48583,-3.8858,11.8385,-18.6545,21.6397,19.2957,-2.94345,-9.19165,9.27979,43.8506
-21.6775,0.960532,0.240333,4,15,0,26.9858,8.1569,4.1306,2.31867,5.71867,6.40592,2.06825,13.7598,4.15182,13.6937,16.3905,-5.09261,-3.24755,-3.86432,-3.41734,-4.46093,-3.35788,-3.31425,-3.83906,-14.9113,-5.83146,-7.98723,5.96271,13.1135,4.64095,-0.459937,30.6888
-17.5977,0.985873,0.240333,4,15,0,23.8607,5.45521,3.1937,12.3566,5.40248,4.38981,8.12711,-0.801194,4.32752,1.56403,1.39423,-4.1708,-3.25526,-3.79819,-3.32208,-3.11641,-3.36259,-4.57223,-3.98289,9.53371,29.0948,-1.79105,15.7042,-3.80632,-14.0593,-1.34914,21.3093
-18.3626,0.721727,0.240333,4,15,0,23.6228,5.97153,3.1088,5.71706,12.7562,8.28235,6.97467,10.8181,4.3551,8.78916,12.3586,-4.73039,-3.33463,-3.94014,-3.31684,-3.97831,-3.36335,-3.64572,-3.80951,0.83218,20.4963,29.8738,-1.54774,8.67469,7.7895,-1.99066,6.84285
-18.751,0.992152,0.240333,4,15,0,24.2085,3.87692,5.77551,10.9719,-1.40424,9.54276,6.91823,6.2298,8.89824,6.51398,0.797884,-4.27134,-3.66372,-3.99879,-3.31686,-3.43882,-3.57461,-3.88117,-4.00296,3.19744,-5.93383,-0.532984,18.8264,6.65553,2.05853,3.06148,-2.15343
-20.7755,0.882646,0.240333,4,15,0,24.4518,9.15527,6.51599,6.62528,0.147283,10.1562,3.94505,-0.0505819,3.12595,14.1497,12.1523,-4.64227,-3.52985,-4.02958,-3.3554,-3.12173,-3.33551,-3.29565,-3.80935,35.6309,-13.463,25.4288,-8.4869,-11.4998,12.8483,17.5537,-9.30832
-23.9694,0.994142,0.240333,4,15,0,27.8918,8.49581,7.69968,20.5043,15.556,9.05825,16.9558,13.0184,13.5272,14.9694,19.1121,-3.75184,-3.50699,-3.97551,-3.72641,-4.32922,-3.96531,-3.26745,-3.88737,24.0494,10.1606,-18.2887,8.53203,16.0189,21.2019,13.6187,14.3995
-13.4004,0.954613,0.240333,4,15,0,23.8116,7.20955,1.84451,5.88125,7.16205,11.6026,4.91205,5.61544,6.54512,10.2319,6.76582,-4.71419,-3.22503,-4.108,-3.33485,-3.38631,-3.44389,-3.52324,-3.85159,9.36359,-5.04336,14.7314,5.42587,-1.27792,1.81536,8.47448,0.144944
-15.4665,0.871659,0.240333,3,7,0,18.1639,8.00486,3.42819,10.7847,8.54509,8.57701,6.78828,10.8462,7.40131,3.04035,5.76594,-4.28558,-3.22301,-3.9533,-3.31702,-3.98241,-3.48616,-4.34048,-3.86928,24.931,21.5114,19.1308,12.6213,3.26112,6.99028,16.6142,6.27291
-13.3656,0.445115,0.240333,3,15,0,20.9434,8.35951,2.96098,11.9219,7.78715,7.0642,7.76599,8.6062,8.94657,5.11209,6.96535,-4.20145,-3.22175,-3.88936,-3.31926,-3.68579,-3.57778,-4.05201,-3.84843,32.7462,13.202,8.7078,17.8953,20.0637,19.8746,3.02817,-23.1758
-13.5282,0.920417,0.240333,3,7,0,16.1486,7.11822,2.18061,7.51357,8.40936,5.80575,12.9361,5.72251,8.33408,6.08652,7.30913,-4.55964,-3.22236,-3.84297,-3.46244,-3.39513,-3.5391,-3.93118,-3.84327,1.17129,3.04249,-12.4812,26.064,5.35743,17.9878,-11.2575,3.71093
-20.1537,0.606653,0.240333,4,31,0,23.3139,1.17035,5.95807,6.69198,0.394195,6.9453,-8.42341,1.95917,4.36187,10.6489,5.00159,-4.63595,-3.51076,-3.88471,-4.29982,-3.17022,-3.36354,-3.49172,-3.88489,19.7906,2.26268,-2.21769,16.1667,7.4963,24.6388,10.4084,13.4495
-18.8722,0.954211,0.240333,4,15,0,24.2892,4.07634,5.26852,6.35968,-2.20363,-6.64569,8.15014,5.37937,5.35624,6.23942,2.03365,-4.66766,-3.74209,-3.71749,-3.3223,-3.36737,-3.39525,-3.91308,-3.96259,25.7914,-17.7252,-22.9922,14.1419,22.8617,-11.1942,5.27599,10.4463
-17.0537,0.959697,0.240333,4,15,0,22.6892,4.23032,3.4794,0.0153037,2.18929,9.17347,-0.253283,2.15566,4.26779,4.56283,-0.627767,-5.36731,-3.39035,-3.98097,-3.53423,-3.17763,-3.36096,-4.12431,-4.05539,13.6676,-17.7618,8.51986,6.91457,6.0534,12.6713,-6.29922,22.2314
-16.5578,0.845155,0.240333,4,15,0,23.9526,5.00413,4.15026,7.04812,4.08799,-4.33029,1.20614,3.67397,1.88629,6.19579,5.5825,-4.6025,-3.29804,-3.69498,-3.45555,-3.25101,-3.32008,-3.91822,-3.87287,0.628183,-5.52219,-20.9631,18.665,-11.0625,-6.92639,15.0184,-5.74648
-14.1114,0.894623,0.240333,4,15,0,20.6118,6.92482,2.01476,6.06499,4.67522,11.6371,8.61313,5.88183,6.57143,5.84847,3.81705,-4.6962,-3.27679,-4.10997,-3.32759,-3.40851,-3.4451,-3.95982,-3.91264,30.7375,30.4387,0.561013,12.7068,10.8253,13.3055,0.126163,4.46744
-11.202,0.235897,0.240333,2,3,0,17.9662,6.16724,2.38735,5.35845,6.16202,9.62179,6.84058,5.09864,7.3973,7.98843,7.07334,-4.76619,-3.23841,-4.00268,-3.31694,-3.34575,-3.48595,-3.72268,-3.84677,-16.3187,18.8852,1.69007,3.9945,19.4385,17.4655,4.53369,23.1299
-7.36706,0.608781,0.240333,2,7,0,11.7643,6.77036,1.48332,7.63364,6.31396,6.10079,6.04837,6.60519,5.4582,5.51832,6.32103,-4.54874,-3.23574,-3.85329,-3.32058,-3.47319,-3.39896,-4.00048,-3.85908,3.45042,19.9157,12.1866,-1.70502,0.696916,-2.04548,13.8923,13.7654
-14.9128,0.180354,0.240333,3,7,0,17.3006,4.45533,1.72842,3.415,3.14712,7.98791,5.76669,8.06647,4.8726,3.5464,7.94334,-4.97015,-3.33928,-3.92734,-3.32312,-3.62358,-3.37881,-4.26606,-3.83471,-5.24251,3.47753,23.1924,19.3953,17.2993,5.26999,4.68747,18.8282
-14.9128,0.000223848,0.240333,2,3,0,22.2906,4.45533,1.72842,3.415,3.14712,7.98791,5.76669,8.06647,4.8726,3.5464,7.94334,-4.97015,-3.33928,-3.92734,-3.32312,-3.62358,-3.37881,-4.26606,-3.83471,-2.74531,7.2299,39.3579,2.38949,0.243445,7.71763,-6.37328,-14.646
-11.7771,0.926014,0.240333,3,7,0,15.3964,5.46995,1.94967,6.98088,6.81725,2.48053,3.7616,2.69496,4.47519,7.50441,3.19274,-4.60877,-3.22852,-3.75019,-3.36017,-3.20044,-3.36674,-3.77231,-3.92901,-10.2989,3.33624,12.503,8.24166,9.14725,5.65478,5.20282,-21.382
-13.753,0.413834,0.240333,3,7,0,18.0931,6.08616,1.86297,6.9523,6.21755,4.20607,1.45874,2.00879,5.45985,6.78828,4.83571,-4.61145,-3.23741,-3.79295,-3.44372,-3.17204,-3.39902,-3.85004,-3.88852,17.5926,-2.75565,-28.3079,9.13892,-9.61042,-0.301641,-5.37297,9.38245
-14.9022,0.994093,0.240333,3,7,0,18.0793,5.31294,2.96407,2.40568,2.87185,4.03123,9.03076,7.78477,2.14633,2.77177,4.71415,-5.0827,-3.35301,-3.78809,-3.33388,-3.59253,-3.32226,-4.38102,-3.89123,10.4569,-2.65053,8.75629,4.5052,-1.17876,2.89437,2.89807,-4.2862
-15.1731,0.994883,0.240333,4,15,0,18.6752,1.66389,3.48721,3.17961,7.21966,3.29439,-0.244784,-2.24359,0.783929,6.55949,4.31122,-4.99599,-3.22457,-3.76891,-3.53372,-3.12571,-3.31703,-3.87595,-3.90054,29.208,17.3758,-18.205,-10.2548,17.0886,12.2869,19.2544,-28.14
-14.2502,0.528293,0.240333,3,15,0,17.5057,3.6153,3.35335,2.4999,9.28411,1.38893,4.56236,-0.546114,4.44802,5.25047,3.92483,-5.072,-3.22977,-3.72915,-3.34139,-3.11743,-3.36596,-4.03428,-3.90994,4.56098,0.00445643,-3.31113,16.9831,10.7288,3.35539,-6.17867,-17.0531
-13.3453,0.989441,0.240333,3,7,0,18.2186,3.76603,1.87061,3.66515,3.88385,6.93438,2.63199,1.38025,7.87165,2.20222,3.02132,-4.94296,-3.30624,-3.88428,-3.39567,-3.15114,-3.51196,-4.46937,-3.93372,13.4704,14.9303,27.4775,3.02216,3.97566,-9.38964,-1.26295,31.4084
-17.4701,0.165625,0.240333,4,15,0,21.0144,2.61622,5.85424,1.04563,7.93062,0.997823,5.02945,-1.42585,7.50435,5.49909,5.71753,-5.24152,-3.22155,-3.72274,-3.33288,-3.11728,-3.49165,-4.00289,-3.87022,16.5841,6.08478,21.3537,2.16069,-0.138946,-11.952,10.4275,-6.93185
-17.8582,0.977443,0.240333,4,15,0,21.5111,9.88207,4.04879,7.63565,3.18257,9.41465,9.75132,11.9941,12.146,10.4021,5.80226,-4.54856,-3.33756,-3.99255,-3.34811,-4.15843,-3.83019,-3.51017,-3.86859,35.793,5.09904,16.2197,13.9336,23.5787,7.06058,13.7345,-6.16465
-12.4045,0.788465,0.240333,3,7,0,20.1482,8.61079,2.17976,6.96093,5.56381,9.56886,7.03976,11.0398,8.84379,9.38466,7.58138,-4.61064,-3.2512,-4.00007,-3.31684,-4.01096,-3.57107,-3.59264,-3.83944,-5.55161,24.9252,5.44674,9.54946,17.9298,3.2967,-0.647388,14.8867
-9.70185,0.934403,0.240333,3,7,0,15.3937,7.25075,1.89936,8.40986,7.32451,6.64243,8.47122,5.09952,5.13688,6.20251,6.49764,-4.47982,-3.22381,-3.87312,-3.32578,-3.34582,-3.38755,-3.91743,-3.85603,13.6337,24.1342,11.7682,7.47795,9.77133,-2.63382,4.50745,19.1651
-10.8565,0.466567,0.240333,3,7,0,12.3499,6.84048,1.73886,9.52689,6.15425,7.14996,8.42139,5.03369,5.2809,4.35193,7.13246,-4.38533,-3.23856,-3.89274,-3.32518,-3.34089,-3.39256,-4.15287,-3.84587,49.0589,-1.65074,4.84227,18.7199,3.95731,-0.716766,10.124,29.5048
-9.19914,0.777157,0.240333,3,7,0,14.3911,5.59911,1.61088,5.93625,5.21916,5.67303,4.40437,5.23579,4.21726,7.43879,8.48963,-4.70879,-3.26019,-3.83844,-3.34467,-3.35619,-3.35961,-3.77922,-3.82833,-10.5819,2.85869,-6.80341,8.07407,16.7992,7.12997,36.0403,-7.69469
-11.2953,0.44086,0.240333,3,7,0,13.6987,6.32932,2.00825,6.66133,9.12733,6.72973,2.65674,7.29863,5.3202,6.87227,5.7273,-4.63885,-3.22788,-3.87643,-3.39478,-3.54127,-3.39396,-3.84066,-3.87003,7.56125,11.6997,16.9864,23.6653,13.1344,-11.6429,8.88435,15.009
-11.2953,3.41098e-09,0.240333,2,3,0,18.4824,6.32932,2.00825,6.66133,9.12733,6.72973,2.65674,7.29863,5.3202,6.87227,5.7273,-4.63885,-3.22788,-3.87643,-3.39478,-3.54127,-3.39396,-3.84066,-3.87003,7.19365,10.392,-20.7232,13.5807,-3.13074,2.08218,13.5866,62.7311
-15.4426,0.456516,0.240333,3,15,0,20.9315,3.38209,2.79532,6.50127,2.54258,0.167061,1.37802,4.4806,9.77364,5.17836,0.826184,-4.65409,-3.37044,-3.71112,-3.44744,-3.30158,-3.63492,-4.0435,-4.00199,12.009,12.1997,-6.17353,-3.29328,8.65544,-0.91518,-1.87159,-8.41422
-14.0327,0.959692,0.240333,3,15,0,18.7671,1.70887,1.96889,0.544626,2.71957,4.1671,3.64308,0.402024,-2.04494,1.60974,5.70929,-5.30209,-3.36094,-3.79185,-3.3634,-3.1283,-3.35515,-4.56473,-3.87038,-7.82817,6.6809,29.9275,7.69616,0.80409,-12.8055,-14.4249,-26.3912
-10.5202,0.988544,0.240333,3,7,0,16.2907,3.14677,2.01278,2.4273,3.33594,1.52274,3.49259,3.98547,5.54905,5.62379,1.19011,-5.08024,-3.33029,-3.73148,-3.36767,-3.26959,-3.40235,-3.98738,-3.98964,3.96791,-0.609912,-7.24256,14.693,-1.4375,17.4596,3.79484,5.5245
-9.10059,0.743393,0.240333,3,7,0,14.2239,3.43634,1.75875,4.91244,4.62338,3.70612,3.40355,3.98878,0.612431,3.03684,4.17614,-4.81151,-3.27853,-3.77936,-3.37028,-3.26979,-3.31745,-4.341,-3.90377,5.87981,2.69081,7.07413,6.31734,-12.9754,-9.13336,9.53577,-33.0124
-11.8278,0.30103,0.240333,3,7,0,14.9889,4.5399,2.50526,5.43887,2.30633,7.45646,5.58475,6.40506,2.25588,5.10916,5.40697,-4.75811,-3.38361,-3.90508,-3.32511,-3.45465,-3.32335,-4.05239,-3.87639,7.02312,8.69347,-22.4925,-0.00137901,23.3253,11.7565,4.80069,24.4728
-8.80872,0.832824,0.240333,3,7,0,14.6202,5.40808,1.58467,5.72213,6.54468,2.67475,5.02453,4.8017,7.13296,6.1315,5.18223,-4.72989,-3.23211,-3.75442,-3.33296,-3.32394,-3.47226,-3.92583,-3.88104,44.2646,-2.66664,-8.50445,4.04151,17.6428,10.0319,5.46874,4.6129
-10.1927,0.324996,0.240333,2,5,1,13.4673,3.70389,2.44633,4.51921,3.10228,4.10528,3.33185,4.68642,5.13077,3.09256,4.72069,-4.85221,-3.34146,-3.79013,-3.37243,-3.31576,-3.38734,-4.33268,-3.89108,13.6202,6.71143,-10.2385,30.0254,-3.60834,-5.32242,-2.21143,-26.1418
-6.37224,0.338254,0.240333,4,15,0,13.6526,1.79622,1.3048,1.99339,3.10817,2.45159,1.2661,1.96984,1.75996,2.76865,1.08236,-5.12998,-3.34117,-3.74957,-3.45269,-3.17061,-3.31922,-4.38149,-3.99325,9.81393,10.3952,-24.2787,-4.79643,-2.16378,8.91176,-3.64012,6.3537
-6.37224,0.0374945,0.240333,3,15,0,9.87097,1.79622,1.3048,1.99339,3.10817,2.45159,1.2661,1.96984,1.75996,2.76865,1.08236,-5.12998,-3.34117,-3.74957,-3.45269,-3.17061,-3.31922,-4.38149,-3.99325,5.63389,8.55116,-18.5732,6.77788,3.17265,11.1375,-2.92569,-0.104316
