# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = noname_1.data.R
# init = 2 (Default)
# random
#   seed = 8675309
# output
#   file = noname_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-4.75724,0.00162296,0.231856,2,3,0,8.80291,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,-18.1117,9.93425,-3.86021,9.84061,-9.2526,-7.78595,-2.23624,37.187
-4.75724,4.83864e-06,0.231856,2,3,0,9.09044,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,-9.58585,0.0467414,23.5246,-13.4606,-1.11849,5.5244,5.71257,8.8576
-4.75724,0.15858,0.231856,2,3,0,8.2384,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,16.6672,2.12795,13.8032,-13.5651,2.79387,9.89327,6.29207,10.4551
-4.75724,0.00697335,0.231856,2,3,0,8.9891,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,2.62194,15.3257,20.3108,11.7494,7.36892,5.37702,-5.41096,-12.0077
-4.75724,1.02075e-11,0.231856,2,3,0,13.1174,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,3.11319,-0.628072,3.24226,20.8701,2.54437,-4.76746,13.6939,12.3821
-4.75724,1.40645e-11,0.231856,1,1,0,8.73588,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,27.4223,0.314807,38.5005,13.768,11.0709,-3.18629,21.6359,2.22737
-4.75724,3.76358e-25,0.231856,2,3,0,11.5127,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,20.0939,-1.4089,31.6689,3.06153,-5.47947,16.1466,1.12145,5.92722
-4.75724,2.2959e-05,0.231856,3,7,0,12.4069,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,13.2832,-6.8099,-9.17824,3.99052,11.3224,12.0783,11.924,-4.34767
-4.75724,0.000286871,0.231856,2,3,0,8.69316,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,6.4628,-5.44622,7.50071,24.7704,-1.51417,-10.363,3.93444,-33.0913
-4.75724,1.61568e-44,0.231856,1,1,0,9.62572,4.10271,0.673667,3.05532,3.85142,3.49891,3.18556,4.68961,4.29099,5.18342,4.38702,-5.00974,-3.30758,-3.77402,-3.37696,-3.31599,-3.36159,-4.04285,-3.89875,7.44616,-0.629466,3.13077,13.0456,-1.75187,11.1926,19.3429,-30.4182
-5.35346,0.063071,0.231856,2,3,0,8.32745,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,-13.2929,-7.46261,-11.4518,20.3268,11.6157,16.1816,8.80626,32.4834
-5.35346,1.94429e-12,0.231856,1,3,1,7.72247,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,29.4189,1.98082,14.6381,26.4026,1.62683,15.26,9.24568,-17.715
-5.35346,1.98611e-07,0.231856,2,3,0,10.48,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,-2.18826,-2.43216,-2.28979,-0.170453,10.3961,2.92482,-5.12441,14.0493
-5.35346,1.24812e-37,0.231856,2,3,0,16.0311,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,-5.08257,10.8138,-8.00971,0.867606,10.4668,2.83078,3.99126,47.2417
-5.35346,3.40552e-37,0.231856,2,3,0,10.6482,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,-5.96142,-0.040431,6.89564,11.7511,-11.4689,-7.78659,6.70749,0.0113081
-5.35346,0.00186029,0.231856,2,3,0,12.0987,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,22.4885,21.3689,24.1045,-6.87403,-9.96906,-2.82494,4.33171,-15.607
-5.35346,3.81865e-10,0.231856,1,2,1,7.99417,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,7.86428,12.3665,5.56961,6.73032,2.24967,0.303067,-8.9996,-45.8555
-5.35346,2.0167e-70,0.231856,1,1,0,11.9128,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,-2.7418,-5.44154,27.0615,2.76605,8.66654,12.0116,4.96618,11.9046
-5.35346,1.52805e-05,0.231856,2,3,0,13.6977,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,6.79658,1.37345,3.7804,-8.4058,13.0708,-1.33707,29.7794,13.7097
-5.35346,4.28376e-52,0.231856,1,1,0,10.0899,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,-4.13223,16.6911,-14.3099,-6.36576,5.5297,9.87936,-0.544675,-10.9787
-5.35346,3.47214e-05,0.231856,2,3,0,8.57257,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,24.6728,1.24941,-23.9019,14.3625,18.0481,13.5437,-1.39608,35.7043
-5.35346,2.50848e-07,0.231856,1,3,1,6.80528,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,0.0455597,-8.17184,23.8911,1.15139,-14.5932,0.541301,28.6203,14.2887
-5.35346,1.66381e-07,0.231856,3,7,0,13.7072,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,15.4509,16.8983,20.1435,9.90482,1.71153,5.65157,5.76087,-24.2633
-5.35346,1.22663e-111,0.231856,1,1,0,13.337,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,16.1401,-5.77632,11.7982,-0.061199,-0.38937,-8.35209,15.2998,7.88721
-5.35346,5.41477e-28,0.231856,1,1,0,9.11836,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,-0.211304,0.0748455,35.3973,19.0177,10.5379,-6.08554,-1.35447,-2.09283
-5.35346,2.83751e-06,0.231856,2,5,1,11.4376,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,22.7295,-18.5714,-0.856969,13.2886,-9.25505,-5.19866,-19.4041,-13.8864
-5.35346,0.00128079,0.231856,1,3,1,7.9769,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,-15.9549,19.5852,9.24891,20.1986,3.74874,0.326109,4.18449,-0.694688
-5.35346,5.8208e-06,0.231856,2,4,1,9.98148,3.94958,0.778032,4.77165,3.9989,4.97743,4.58669,2.86475,4.50682,5.1842,3.78304,-4.826,-3.30157,-3.81582,-3.3409,-3.20836,-3.36765,-4.04275,-3.91351,-5.20441,-7.7118,14.5426,-18.0501,-15.0533,16.7428,9.49623,28.933
-5.68181,0.333333,0.231856,2,3,0,7.64017,4.68797,0.949826,3.57395,3.20158,3.97113,4.42376,3.98764,5.30697,5.18533,4.55407,-4.95284,-3.33665,-3.78644,-3.34426,-3.26972,-3.39349,-4.0426,-3.89487,29.4566,-9.66893,-21.9836,8.50284,12.7582,12.1215,5.56424,-1.748
-5.68181,0.22439,0.231856,2,3,0,9.19193,4.68797,0.949826,3.57395,3.20158,3.97113,4.42376,3.98764,5.30697,5.18533,4.55407,-4.95284,-3.33665,-3.78644,-3.34426,-3.26972,-3.39349,-4.0426,-3.89487,11.1648,-6.69484,-25.1356,5.89103,-2.17131,2.41376,7.8554,13.8697
-5.68181,2.17653e-35,0.231856,1,1,0,10.4199,4.68797,0.949826,3.57395,3.20158,3.97113,4.42376,3.98764,5.30697,5.18533,4.55407,-4.95284,-3.33665,-3.78644,-3.34426,-3.26972,-3.39349,-4.0426,-3.89487,11.5861,4.27531,19.6161,5.96175,13.4558,10.9418,13.3282,-10.0817
-5.68181,6.91055e-34,0.231856,1,1,0,10.8271,4.68797,0.949826,3.57395,3.20158,3.97113,4.42376,3.98764,5.30697,5.18533,4.55407,-4.95284,-3.33665,-3.78644,-3.34426,-3.26972,-3.39349,-4.0426,-3.89487,7.70898,-13.1782,-1.4261,8.94714,0.774359,10.7085,-13.9343,-6.41516
-5.68181,0.00717498,0.231856,2,3,0,11.6353,4.68797,0.949826,3.57395,3.20158,3.97113,4.42376,3.98764,5.30697,5.18533,4.55407,-4.95284,-3.33665,-3.78644,-3.34426,-3.26972,-3.39349,-4.0426,-3.89487,31.9519,18.3674,44.2041,1.60894,-2.72629,-3.65273,7.66716,22.9058
-5.68181,0.187558,0.231856,2,3,0,10.8568,4.68797,0.949826,3.57395,3.20158,3.97113,4.42376,3.98764,5.30697,5.18533,4.55407,-4.95284,-3.33665,-3.78644,-3.34426,-3.26972,-3.39349,-4.0426,-3.89487,11.9294,7.94559,-13.4605,12.777,14.6787,0.711396,-13.1576,12.8255
-5.68181,9.83119e-08,0.231856,2,3,0,8.98805,4.68797,0.949826,3.57395,3.20158,3.97113,4.42376,3.98764,5.30697,5.18533,4.55407,-4.95284,-3.33665,-3.78644,-3.34426,-3.26972,-3.39349,-4.0426,-3.89487,26.6001,12.3062,-7.25933,-13.2064,25.7139,4.99124,-11.6169,11.2538
-5.68181,0.0154672,0.231856,2,5,0,8.19452,4.68797,0.949826,3.57395,3.20158,3.97113,4.42376,3.98764,5.30697,5.18533,4.55407,-4.95284,-3.33665,-3.78644,-3.34426,-3.26972,-3.39349,-4.0426,-3.89487,15.0812,-8.16504,-21.1762,22.392,-2.94721,22.6743,6.54001,18.8047
-5.68181,2.8622e-06,0.231856,3,7,0,13.4796,4.68797,0.949826,3.57395,3.20158,3.97113,4.42376,3.98764,5.30697,5.18533,4.55407,-4.95284,-3.33665,-3.78644,-3.34426,-3.26972,-3.39349,-4.0426,-3.89487,-4.33318,12.3718,9.49223,8.28195,2.6224,15.8862,-2.16272,11.6657
-5.77919,0.666667,0.231856,1,3,0,7.53213,4.65997,0.867212,5.91927,4.09557,5.61763,4.09003,4.77831,4.81886,3.20801,4.79933,-4.71045,-3.29775,-3.83657,-3.35183,-3.32227,-3.3771,-4.31554,-3.88933,-16.7032,9.75292,21.5411,-13.4978,18.9444,-6.61255,-1.49387,13.8622
-5.77919,1.01617e-34,0.231856,1,1,0,14.14,4.65997,0.867212,5.91927,4.09557,5.61763,4.09003,4.77831,4.81886,3.20801,4.79933,-4.71045,-3.29775,-3.83657,-3.35183,-3.32227,-3.3771,-4.31554,-3.88933,-10.7932,-9.71292,-6.98161,0.308276,-0.58121,4.82251,0.667108,-34.6332
-5.77919,0.00188344,0.231856,2,3,0,13.0272,4.65997,0.867212,5.91927,4.09557,5.61763,4.09003,4.77831,4.81886,3.20801,4.79933,-4.71045,-3.29775,-3.83657,-3.35183,-3.32227,-3.3771,-4.31554,-3.88933,2.10516,20.7676,19.7194,22.373,-1.97584,-3.28103,6.28305,-4.64783
-5.77919,4.05957e-06,0.231856,5,31,0,9.44854,4.65997,0.867212,5.91927,4.09557,5.61763,4.09003,4.77831,4.81886,3.20801,4.79933,-4.71045,-3.29775,-3.83657,-3.35183,-3.32227,-3.3771,-4.31554,-3.88933,1.58813,-4.3035,-6.44367,2.45213,17.3723,5.45858,-0.878079,-1.81954
-5.77919,0.000218073,0.231856,3,7,0,13.8224,4.65997,0.867212,5.91927,4.09557,5.61763,4.09003,4.77831,4.81886,3.20801,4.79933,-4.71045,-3.29775,-3.83657,-3.35183,-3.32227,-3.3771,-4.31554,-3.88933,11.2074,14.5104,8.95216,-9.5063,18.0578,-23.1042,7.55822,8.69765
-5.77919,0.0276282,0.231856,2,3,0,11.9319,4.65997,0.867212,5.91927,4.09557,5.61763,4.09003,4.77831,4.81886,3.20801,4.79933,-4.71045,-3.29775,-3.83657,-3.35183,-3.32227,-3.3771,-4.31554,-3.88933,4.34619,-3.09244,16.72,6.70729,12.5723,-0.91177,-9.87875,-37.3598
-5.72709,0.546785,0.231856,2,7,0,7.57615,5.00017,0.891971,3.93204,6.03725,4.07575,5.46271,4.36552,4.73456,6.39203,4.84799,-4.91425,-3.24079,-3.78931,-3.3266,-3.29387,-3.37447,-3.89525,-3.88825,18.1287,4.54083,26.6561,10.3287,15.8326,5.89981,8.07411,13.2286
-5.72709,0.00470132,0.231856,3,7,0,12.3379,5.00017,0.891971,3.93204,6.03725,4.07575,5.46271,4.36552,4.73456,6.39203,4.84799,-4.91425,-3.24079,-3.78931,-3.3266,-3.29387,-3.37447,-3.89525,-3.88825,2.69834,22.3104,1.96207,4.40005,2.69883,-3.08096,17.1462,11.561
-5.72709,0.00642038,0.231856,3,7,0,11.5244,5.00017,0.891971,3.93204,6.03725,4.07575,5.46271,4.36552,4.73456,6.39203,4.84799,-4.91425,-3.24079,-3.78931,-3.3266,-3.29387,-3.37447,-3.89525,-3.88825,24.7434,15.2794,9.11079,-3.48027,22.8125,-9.77187,12.9859,15.5632
-5.72709,0.0314909,0.231856,2,3,0,7.99978,5.00017,0.891971,3.93204,6.03725,4.07575,5.46271,4.36552,4.73456,6.39203,4.84799,-4.91425,-3.24079,-3.78931,-3.3266,-3.29387,-3.37447,-3.89525,-3.88825,2.79242,12.4275,4.09645,-9.26128,8.41752,9.05779,5.37777,-9.62069
-5.72709,0.0042771,0.231856,3,7,0,13.503,5.00017,0.891971,3.93204,6.03725,4.07575,5.46271,4.36552,4.73456,6.39203,4.84799,-4.91425,-3.24079,-3.78931,-3.3266,-3.29387,-3.37447,-3.89525,-3.88825,-12.2365,13.4956,21.399,20.7728,5.80647,22.7382,9.7272,-3.2889
-5.69619,0.389361,0.231856,2,7,0,9.1756,4.41371,0.836162,5.40345,3.72897,4.40052,4.80376,4.56203,2.61623,4.98009,5.11911,-4.76166,-3.31273,-3.7985,-3.33677,-3.30713,-3.32763,-4.06911,-3.88238,-1.3013,4.49381,24.4772,-13.1809,-0.212451,-10.3594,-2.93862,-16.8868
-5.69619,3.32733e-05,0.231856,3,7,0,11.5403,4.41371,0.836162,5.40345,3.72897,4.40052,4.80376,4.56203,2.61623,4.98009,5.11911,-4.76166,-3.31273,-3.7985,-3.33677,-3.30713,-3.32763,-4.06911,-3.88238,-9.61974,-12.8943,10.6255,-7.32429,2.31618,18.5294,11.4912,31.8182
-5.69619,0.0211958,0.231856,2,3,0,10.4284,4.41371,0.836162,5.40345,3.72897,4.40052,4.80376,4.56203,2.61623,4.98009,5.11911,-4.76166,-3.31273,-3.7985,-3.33677,-3.30713,-3.32763,-4.06911,-3.88238,8.45928,1.16632,3.53356,17.7922,0.573313,16.1364,6.1179,40.8617
-5.69619,0.0045823,0.231856,3,7,0,10.6465,4.41371,0.836162,5.40345,3.72897,4.40052,4.80376,4.56203,2.61623,4.98009,5.11911,-4.76166,-3.31273,-3.7985,-3.33677,-3.30713,-3.32763,-4.06911,-3.88238,12.081,10.019,2.70138,0.640667,-3.83591,15.0566,11.7154,26.8091
-5.69619,9.56214e-13,0.231856,1,2,1,13.8869,4.41371,0.836162,5.40345,3.72897,4.40052,4.80376,4.56203,2.61623,4.98009,5.11911,-4.76166,-3.31273,-3.7985,-3.33677,-3.30713,-3.32763,-4.06911,-3.88238,-9.15437,20.458,8.97899,19.4034,8.86276,0.650203,9.48262,17.4877
-10.0878,0.0946072,0.231856,3,15,0,12.5747,7.05674,1.90758,7.68658,7.78814,5.16593,4.80336,5.98362,7.39115,7.88494,9.45691,-4.54396,-3.22175,-3.82177,-3.33677,-3.41722,-3.48562,-3.7331,-3.81929,5.45303,4.32839,3.12169,27.2225,1.92069,10.1368,3.07144,27.0438
-14.5772,0.778056,0.231856,3,7,0,16.73,7.09308,3.22394,13.0557,8.1371,3.65423,8.85453,5.22085,6.6936,4.33584,8.40491,-4.12328,-3.22162,-3.77801,-3.33105,-3.35505,-3.45079,-4.15507,-3.82926,9.66743,13.9182,-17.099,1.29439,21.723,12.5675,4.21204,-11.0089
-20.4216,0.892781,0.231856,4,15,0,24.6274,6.04833,7.86757,-0.858736,4.31613,7.59674,0.733215,6.08447,4.54245,11.1648,2.71955,-5.47771,-3.28938,-3.91085,-3.47912,-3.42598,-3.36869,-3.45512,-3.94222,-8.88354,-0.160037,46.6228,-4.71686,1.84326,-2.54607,5.72277,-23.7244
-22.2709,0.939065,0.231856,4,15,0,31.6882,5.68936,8.01235,16.1808,6.409,9.52742,17.8124,-2.49774,7.618,0.448635,6.69645,-3.93742,-3.23418,-3.99804,-3.79992,-3.13001,-3.49782,-4.76178,-3.85272,6.53708,5.4386,16.6918,30.6967,-5.75101,13.4787,-8.59632,-19.5054
-22.7224,0.972438,0.231856,5,31,0,27.6765,7.34115,5.51051,6.08474,10.5229,2.98845,-2.52774,13.8546,3.23321,19.653,12.154,-4.69427,-3.25335,-3.76157,-3.69195,-4.47826,-3.33744,-3.23519,-3.80935,28.9291,22.346,-33.9306,8.89453,14.1874,-8.02,27.4736,11.7479
-21.9278,0.992861,0.231856,4,15,0,27.753,10.0082,7.01652,10.7745,6.23274,9.44474,16.658,0.787344,10.1597,2.67607,5.40716,-4.28636,-3.23714,-3.99401,-3.70228,-3.13588,-3.66353,-4.39564,-3.87639,-26.7245,-0.953096,14.3925,21.8928,0.119132,-15.2147,5.37331,20.4686
-23.899,0.985197,0.231856,4,31,0,27.5567,1.69765,8.05547,2.26893,-6.23405,9.03346,-8.77191,1.38221,-5.13654,16.4123,1.16603,-5.0983,-4.23456,-3.97435,-4.34474,-3.15119,-3.47244,-3.23413,-3.99044,5.69186,10.0807,13.3627,-1.58265,-5.31473,-12.3431,21.8893,-20.5175
-17.3116,0.990054,0.231856,4,15,0,24.8863,4.0962,2.07895,4.6259,7.43186,-1.11388,4.41385,1.06326,5.46644,-0.71449,4.9026,-4.8411,-3.22314,-3.69848,-3.34447,-3.14244,-3.39927,-4.97268,-3.88705,23.6121,2.33615,-2.77926,-1.77638,22.6121,7.09739,2.91842,12.8708
-17.3116,0.0209352,0.231856,3,7,0,26.7596,4.0962,2.07895,4.6259,7.43186,-1.11388,4.41385,1.06326,5.46644,-0.71449,4.9026,-4.8411,-3.22314,-3.69848,-3.34447,-3.14244,-3.39927,-4.97268,-3.88705,12.13,17.9434,-0.338178,9.78415,1.96178,-5.74213,4.12108,-5.93292
-17.9009,0.3837,0.231856,4,31,0,26.6453,1.83181,3.5844,1.2878,4.40984,12.0624,1.70885,0.721901,-1.13154,5.04424,0.578878,-5.21264,-3.28597,-4.13465,-3.43252,-3.13447,-3.33561,-4.06078,-4.01061,1.3777,4.01659,10.2864,-6.3015,-5.53367,15.581,9.21804,32.2872
-18.8954,0.997063,0.231856,4,15,0,21.6879,4.29643,6.02348,11.8625,4.2986,-6.84544,6.55858,3.66554,8.09778,7.6879,10.7448,-4.20569,-3.29003,-3.72041,-3.31764,-3.25053,-3.52501,-3.75322,-3.81174,34.7681,9.16043,6.74049,8.90364,-0.177971,-12.3677,-7.21377,0.638882
-22.7642,0.962293,0.231856,4,15,0,26.148,0.870616,6.55142,0.25331,4.31038,17.5874,0.987898,2.17105,-2.58327,3.42179,-5.88657,-5.33783,-3.28959,-4.51934,-3.46619,-3.17823,-3.36989,-4.28414,-4.30303,-8.33278,17.8414,-6.14454,4.35309,8.28432,-6.3846,-14.9391,-1.85964
-27.677,0.910811,0.231856,5,31,0,30.3133,4.09908,12.4744,27.3724,2.65277,-20.4894,11.5433,3.96168,16.4604,16.8123,19.4784,-3.62786,-3.36449,-4.28895,-3.40213,-3.26813,-4.30454,-3.22858,-3.89562,11.1695,2.48429,-18.5193,3.84151,6.57163,12.2348,-1.75056,23.4995
-21.6975,0.869387,0.231856,5,31,0,32.0717,8.68377,9.47561,15.6584,2.96161,12.2209,11.6032,0.939101,1.91814,7.81166,14.6548,-3.96547,-3.34845,-4.14402,-3.40439,-3.13937,-3.32032,-3.74054,-3.82019,31.3216,21.4328,0.996801,29.8178,-19.4859,-12.2675,-10.2544,4.95472
-22.9832,0.919531,0.231856,4,15,0,28.0623,8.29166,3.6337,15.0188,6.88304,16.225,10.3868,2.38027,1.21651,5.59911,16.0937,-4.00146,-3.22776,-4.4134,-3.36423,-3.1867,-3.31703,-3.99043,-3.83517,13.635,24.0622,23.9975,6.82736,-14.4136,15.3986,2.15455,6.31458
-18.934,0.992589,0.231856,4,15,0,26.5585,8.78283,4.77213,8.99266,10.0101,13.4243,10.6457,2.38058,2.11331,6.60628,15.8227,-4.42983,-3.24173,-4.2184,-3.37175,-3.18671,-3.32196,-3.87061,-3.83186,-16.2238,17.0691,26.6959,23.6637,-7.86653,4.08227,3.18885,38.6614
-17.3072,0.999889,0.231856,4,15,0,22.1286,3.42515,4.86577,10.7677,2.02634,-2.72765,0.274452,0.824365,6.07823,11.3436,2.58147,-4.28688,-3.39995,-3.69167,-3.50375,-3.13671,-3.4234,-3.44306,-3.94621,26.2205,-25.8068,8.43933,-3.11797,-1.19204,10.4617,27.3044,-24.5277
-16.1398,0.83056,0.231856,3,15,0,22.0386,5.79392,5.48583,4.95799,6.64723,5.6672,7.49135,-0.380261,5.01281,9.22991,6.9394,-4.80684,-3.23067,-3.83825,-3.31783,-3.11853,-3.38337,-3.6061,-3.84883,50.0301,-1.99323,-15.0515,-9.9876,-5.2573,2.64394,1.46357,19.0373
-21.7373,0.957748,0.231856,3,15,0,23.6986,4.55507,4.68459,9.11245,10.9737,9.61737,14.1696,-0.822382,5.0097,4.82081,15.6396,-4.41974,-3.26574,-4.00246,-3.52924,-3.11636,-3.38327,-4.08998,-3.82975,-21.9515,10.865,8.3596,13.3662,0.785771,19.7204,7.54374,15.7584
-22.0426,0.957837,0.231856,4,15,0,26.0766,6.43934,8.81134,7.24005,13.234,6.47474,12.7659,-4.34556,-2.33718,4.92884,13.9858,-4.58471,-3.3585,-3.86686,-3.45421,-3.18525,-3.36285,-4.0758,-3.8154,8.77714,1.3708,-4.23558,28.8513,-4.27434,-17.2443,3.24785,-2.43623
-24.0133,0.990528,0.231856,5,31,0,29.1621,3.11478,5.62284,11.8566,-5.70735,-0.208537,-4.03017,13.2381,3.54645,11.5979,-4.05656,-4.20612,-4.16098,-3.70675,-3.81958,-4.36754,-3.34363,-3.42646,-4.20717,-0.86171,-2.57238,-11.2476,-13.5362,5.67777,-2.93623,18.2587,-21.9507
-25.3983,0.739709,0.231856,4,15,0,30.885,5.36474,5.89146,12.7225,-10.4662,-0.456445,5.91347,-1.34652,-5.94739,15.6431,3.37645,-4.14566,-4.92653,-3.70416,-3.32171,-3.1169,-3.51628,-3.2493,-3.92407,-20.0724,-0.833047,-0.911221,14.0017,3.69905,5.75489,-13.8947,-11.3292
-19.4402,0.981577,0.231856,5,31,0,28.5422,2.2428,5.19629,4.04657,-4.97283,1.1381,2.20093,3.53355,-4.71907,5.04554,-5.56381,-4.90203,-4.063,-3.72497,-3.412,-3.24303,-3.45199,-4.06061,-4.28537,-17.7227,-2.39089,3.51191,11.6171,-0.856905,6.79046,8.52614,27.7707
-15.7499,0.972197,0.231856,4,15,0,23.3359,1.81579,3.73508,-0.445976,5.33033,-0.339447,4.66717,-2.58611,3.41139,-0.736951,3.82581,-5.42515,-3.25716,-3.70535,-3.33932,-3.13169,-3.34086,-4.97689,-3.91242,10.6654,0.666638,9.2715,16.6929,9.48624,4.88742,-0.446003,17.3216
-15.094,0.983527,0.231856,3,15,0,19.9057,2.44179,3.59167,9.72984,-0.183805,1.65183,-0.133958,-0.528064,0.977584,3.30179,2.96956,-4.36876,-3.5564,-3.73379,-3.52714,-3.11754,-3.31684,-4.30171,-3.93516,20.0832,0.498821,15.4422,3.24845,12.899,-7.63788,-2.60319,2.79719
-14.4855,0.939752,0.231856,4,23,0,18.5454,6.45752,2.70287,13.6275,8.06234,8.20297,6.98961,3.68718,7.8598,7.17044,8.0467,-4.08603,-3.22154,-3.93666,-3.31683,-3.25178,-3.51128,-3.80792,-3.83343,-0.573634,21.1076,-15.4931,-10.7295,-3.2899,6.42201,3.04332,12.9889
