# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = noname_2.data.R
# init = 2 (Default)
# random
#   seed = 8675309
# output
#   file = noname_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-9.03617,0.974621,0.157283,3,7,0,11.6372,5.59121,1.46497,6.59943,4.47112,7.44778,5.27271,7.50521,5.88268,7.27738,6.71794,-4.64473,-3.28379,-3.90472,-3.32916,-3.5627,-3.41535,-3.7964,-3.85237,28.7682,0.540332,17.1916,-0.382263,1.56863,-7.98632,17.7911,48.0328
-9.91761,0.952685,0.157283,3,15,0,14.5734,7.05989,2.33657,9.37707,6.7916,7.04351,7.66736,6.54512,7.97883,7.98399,7.29997,-4.39769,-3.22882,-3.88854,-3.31867,-3.46758,-3.51809,-3.72313,-3.8434,13.0795,4.23856,18.7236,18.2488,10.7753,21.9964,45.0748,11.7055
-11.8862,0.748812,0.157283,2,3,0,16.9281,7.40288,1.20402,9.67915,8.14043,8.80523,6.33145,9.59493,6.17872,7.88558,5.16766,-4.37289,-3.22162,-3.96372,-3.31868,-3.80908,-3.42766,-3.73303,-3.88135,-5.33525,11.4682,21.5933,25.4983,20.7027,6.54577,4.8673,11.1298
-5.83178,0.899469,0.157283,3,7,0,14.5195,7.99191,0.873278,7.54834,6.49999,7.2746,7.37381,6.83975,8.43035,8.25379,8.03157,-4.55648,-3.23277,-3.89771,-3.31741,-3.49556,-3.54497,-3.69647,-3.83361,15.2668,-8.5923,-13.1471,2.75952,14.051,31.1869,10.3996,-5.79318
-8.75208,0.0651129,0.157283,3,7,0,12.3001,8.01329,0.840945,7.06358,5.86349,7.4808,8.97986,6.75091,8.47221,8.14364,7.41718,-4.60106,-3.24435,-3.90607,-3.33303,-3.48701,-3.54755,-3.70726,-3.84172,-8.92618,12.5006,6.26052,12.5222,20.0547,10.0385,17.293,-8.2659
-8.50966,0.428592,0.157283,3,7,0,11.6156,6.55813,1.63964,8.61373,7.15538,6.3263,6.48927,7.04416,8.05399,7.04382,8.1669,-4.46216,-3.22509,-3.86141,-3.31791,-3.5156,-3.52245,-3.82171,-3.83198,17.8856,4.632,-0.0666303,-13.7816,4.4055,4.81397,7.56012,37.0873
-10.5864,0.7197,0.157283,4,15,0,14.5526,8.82026,1.35918,6.88856,9.0053,11.1706,9.60309,8.14955,7.65873,10.4705,7.49347,-4.61742,-3.22658,-4.08372,-3.34483,-3.63292,-3.50005,-3.50499,-3.84065,0.70397,1.52791,22.0099,9.75306,3.27058,20.0466,11.8854,7.51698
-11.5487,0.595959,0.157283,3,7,0,15.871,8.31277,2.05432,10.8536,8.35535,4.80316,8.15474,8.9118,9.16588,7.57255,10.0065,-4.28032,-3.22216,-3.81045,-3.32234,-3.72261,-3.59238,-3.76518,-3.81544,13.4328,-2.11148,-25.9723,-6.39198,13.2086,15.3201,25.6997,-10.7347
-16.2067,0.872463,0.157283,4,15,0,18.5868,7.11802,4.05132,7.28862,7.41836,12.7162,8.68741,9.21938,2.28288,11.6902,8.52261,-4.58024,-3.22322,-4.17394,-3.3286,-3.76083,-3.32363,-3.42059,-3.82797,39.0534,24.0013,11.8924,4.7632,7.95727,17.0557,18.2551,19.9831
-19.2825,0.994579,0.157283,5,31,0,22.1805,8.04722,6.25016,14.0023,13.2468,3.17845,7.6643,4.61758,15.7199,9.02822,9.98831,-4.0624,-3.35917,-3.76608,-3.31866,-3.31096,-4.21219,-3.62399,-3.81556,31.6272,16.8845,8.00361,25.008,-13.6225,25.1306,9.87834,1.6123
-17.9927,0.988522,0.157283,5,63,0,25.2466,6.09388,6.20996,11.8387,6.48796,3.80177,-1.19519,0.269018,6.57044,7.45631,10.2252,-4.20741,-3.23296,-3.78189,-3.59436,-3.1261,-3.44506,-3.77737,-3.81417,23.66,0.289205,-7.39683,-3.11312,10.6707,-3.68254,4.48932,37.2733
-21.1453,0.989876,0.157283,5,31,0,24.059,4.76465,6.17098,0.0187819,4.41991,6.93027,16.7713,10.174,3.31351,6.92153,0.0981081,-5.36687,-3.28561,-3.88413,-3.71137,-3.88689,-3.33895,-3.83519,-4.02791,24.8384,3.40994,29.6859,10.3822,-5.00893,12.4857,-6.39195,-4.11659
-22.1515,0.972032,0.157283,5,31,0,26.6031,7.22569,10.1051,21.3494,13.1215,3.59092,7.79352,-4.81859,1.51911,10.3393,0.187682,-3.72528,-3.35267,-3.77637,-3.31944,-3.20617,-3.31795,-3.51496,-4.02464,3.93132,4.4549,20.096,7.84862,-18.2721,-10.0768,6.08822,52.1905
-18.7513,0.988376,0.157283,5,31,0,23.7171,8.06446,3.21796,0.0449898,2.71191,5.69257,5.42436,9.88062,7.33916,7.03508,9.02126,-5.36362,-3.36134,-3.83911,-3.32709,-3.84695,-3.48289,-3.82267,-3.823,7.51979,16.0688,0.154323,-8.54511,6.60859,1.21493,18.4598,11.3186
-18.9438,0.996084,0.157283,5,31,0,22.556,6.10795,3.69379,7.18387,2.69325,10.9952,7.98307,9.49114,11.9486,4.55943,13.1437,-4.5899,-3.36233,-4.07408,-3.32083,-3.79557,-3.81217,-4.12477,-3.81133,-2.46067,16.4108,33.0635,-1.84419,27.4101,10.53,11.9676,14.4242
-17.3163,0.976204,0.157283,5,31,0,24.0628,3.87669,4.84781,11.3651,7.42806,1.56831,5.11202,0.464089,-0.348819,13.7588,2.20023,-4.24192,-3.22316,-3.73229,-3.33156,-3.12939,-3.32435,-3.31146,-3.95751,11.7955,0.385004,-12.2806,-3.04185,4.55165,-0.224168,-4.28441,29.1973
-22.1097,0.955809,0.157283,5,31,0,24.4834,7.86506,7.83766,22.5086,10.8283,6.13298,7.63061,3.72222,10.3859,-0.676205,6.18218,-3.694,-3.26152,-3.85444,-3.31848,-3.25381,-3.68086,-4.96553,-3.86154,1.64981,-5.2235,12.6435,4.18637,4.74265,11.5524,2.70155,7.17786
-23.7305,0.9954,0.157283,5,31,0,27.7785,2.90096,9.6611,-2.7091,-5.07683,-0.897291,11.2455,2.17125,-6.68451,16.4922,-0.910974,-5.72265,-4.07654,-3.70016,-3.39132,-3.17824,-3.56085,-3.23289,-4.06655,5.52631,-9.53032,11.7877,13.1724,0.140525,-10.5054,22.7794,16.9733
-24.3462,0.98549,0.157283,5,31,0,31.8065,10.5555,7.86943,17.0833,20.2935,16.0734,3.02164,1.29904,11.4839,4.19487,4.73142,-3.89182,-3.97718,-4.40207,-3.38224,-3.14879,-3.77101,-4.17443,-3.89084,-9.61161,5.4683,35.6201,27.8434,3.08695,27.715,12.9852,3.27564
-24.6173,0.969905,0.157283,5,31,0,30.9426,7.69628,4.9728,10.581,14.5944,14.9129,14.2487,14.2456,6.16451,17.87,-1.94,-4.30126,-3.43896,-4.31823,-3.53396,-4.55091,-3.42705,-3.22161,-4.10919,8.91229,30.428,8.23587,-7.49387,17.8086,18.1123,21.0329,33.8681
-26.6542,0.958035,0.157283,4,15,0,28.7311,9.70473,11.9607,6.96195,16.1351,11.6248,14.2067,14.8286,5.89068,17.4044,-5.59209,-4.61054,-3.55242,-4.10927,-3.53145,-4.66274,-3.41567,-3.2233,-4.28691,0.244695,3.34365,-3.05714,7.27218,0.842865,5.09819,12.2214,-1.68305
-22.3319,0.965605,0.157283,5,31,0,32.031,4.72512,6.66708,24.7807,1.02799,3.15969,10.773,6.56341,5.36946,11.7337,-2.16436,-3.65002,-3.46457,-3.76563,-3.37566,-3.46928,-3.39573,-3.41786,-4.11892,7.87211,1.05516,16.6858,16.5125,24.4205,-0.947209,23.1409,-9.06434
-22.5651,0.999763,0.157283,5,31,0,26.5746,9.07519,7.05951,12.592,4.88943,5.67078,9.33351,11.2579,18.5011,16.4336,-1.04814,-4.15456,-3.2699,-3.83837,-3.33933,-4.04367,-4.5825,-3.23379,-4.07205,16.7767,-0.115003,-7.45445,7.48479,17.9178,26.4282,15.2068,-14.5441
-20.388,0.999462,0.157283,5,63,0,27.9928,2.4804,6.4076,7.07948,2.8654,-3.45562,-2.90414,4.55598,14.3605,5.13711,3.97045,-4.59958,-3.35334,-3.69193,-3.72217,-3.30671,-4.05445,-4.04879,-3.90881,-8.67359,16.2353,37.3207,-21.4186,17.9572,7.47285,9.27017,8.51351
-21.7665,0.978919,0.157283,5,31,0,26.8764,0.643476,5.28607,2.27144,3.02126,5.23026,10.1792,-5.31253,-9.83384,8.89753,6.16981,-5.09801,-3.34546,-3.82383,-3.3586,-3.23097,-3.80184,-3.6358,-3.86177,-30.03,-6.94351,-7.55381,-2.60168,-9.92816,-2.76863,20.5746,12.9268
-25.4722,0.870184,0.157283,5,31,0,29.2646,-0.630058,4.56991,2.79531,0.659606,-9.34805,11.8992,-6.79887,-11.5964,1.03634,-1.55245,-5.03871,-3.49093,-3.77023,-3.41602,-3.32374,-3.9725,-4.66035,-4.09275,4.38103,-21.3904,-20.7015,16.7686,9.04676,-10.1684,3.94637,-21.423
-21.2627,1,0.157283,5,31,0,29.6533,-2.426,3.51918,-0.245801,-4.74437,-4.19133,-12.1556,0.915679,0.827119,1.87354,-4.17312,-5.39993,-4.03362,-3.6943,-4.83309,-3.13882,-3.31696,-4.52184,-4.21297,-9.64594,5.4947,16.6303,-1.06744,3.57906,-4.72066,2.1678,-4.444
-19.3998,1,0.157283,5,31,0,25.7729,-4.66356,2.55487,-8.273,-1.13671,-3.40152,-0.733094,-5.36912,-9.27453,-4.63424,-5.57141,-6.55083,-3.63892,-3.69184,-3.56394,-3.234,-3.75306,-5.78307,-4.28578,6.86359,3.23217,5.4254,11.9555,-14.9187,-9.73667,-17.7601,4.47703
-17.3923,0.756639,0.157283,4,31,0,25.2717,2.15255,5.30594,6.85763,0.332066,5.3067,-0.111293,3.79175,8.26676,7.39976,6.55765,-4.62032,-3.51551,-3.8263,-3.5258,-3.2579,-3.53504,-3.78335,-3.85502,14.7781,10.0552,-28.6718,0.274613,15.4726,7.27762,8.03617,4.89719
-15.2838,0.936987,0.157283,4,31,0,19.6519,8.23694,3.24878,10.7899,5.97581,4.61447,5.20567,2.82537,5.51063,9.56719,5.03562,-4.28518,-3.24201,-3.80477,-3.33014,-3.20649,-3.40091,-3.57708,-3.88416,7.53005,-3.56308,22.9245,2.01227,4.86173,14.5253,23.6036,23.1509
-18.2492,0.987127,0.157283,4,15,0,20.0319,3.69866,5.20165,10.5586,11.86,9.62995,2.30071,1.67492,8.76747,7.46758,4.30151,-4.30299,-3.29602,-4.00308,-3.40809,-3.16033,-3.56615,-3.77618,-3.90077,2.09655,-2.83323,23.8155,5.3761,6.07052,4.264,19.4896,-1.81533
-16.0314,0.990681,0.157283,4,31,0,22.1992,5.44736,3.97711,6.73397,9.03025,7.492,8.25658,5.26049,10.7545,8.57805,0.633327,-4.63198,-3.22683,-3.90653,-3.32336,-3.3581,-3.71002,-3.66539,-4.00869,-0.729212,6.78554,-8.02814,-2.26695,15.7147,21.0526,16.236,-23.4796
-18.488,0.90828,0.157283,4,15,0,23.8166,3.03081,6.6192,6.66984,1.94033,1.59972,3.4284,4.97904,-3.47265,5.26217,11.8415,-4.63805,-3.40512,-3.73285,-3.36955,-3.33684,-3.3995,-4.03279,-3.80935,21.8793,-14.2057,-12.8108,-13.9598,10.5094,-20.5557,10.3516,-2.72375
-15.8382,0.99507,0.157283,4,31,0,21.3453,5.19477,3.04083,8.3513,8.96724,4.17151,7.64276,0.800439,10.8478,8.66527,3.50784,-4.48492,-3.2262,-3.79198,-3.31854,-3.13617,-3.71757,-3.65721,-3.9206,-11.2542,11.29,-1.61764,-2.12141,-6.12806,26.9827,-9.84387,-7.07082
-15.8037,0.855736,0.157283,4,23,0,18.265,3.88754,4.27944,7.76055,8.54342,4.16715,8.3317,1.03383,9.11081,6.62677,4.46029,-4.53729,-3.223,-3.79186,-3.32416,-3.1417,-3.58867,-3.86828,-3.89704,35.7314,-0.220398,27.1122,21.5584,-0.336874,6.26569,9.25907,2.99428
-15.2211,0.962608,0.157283,4,15,0,19.9759,6.85206,2.34989,5.221,9.5594,7.3837,5.79618,2.89698,4.1335,2.82823,3.96904,-4.78006,-3.23368,-3.90212,-3.32282,-3.20991,-3.35741,-4.37244,-3.90884,-6.41593,4.38182,36.3158,7.72719,-3.99822,9.36708,9.30034,8.34293
-15.4973,0.98706,0.157283,4,15,0,19.6327,5.47309,4.44141,5.44463,10.1137,5.67995,8.41365,7.1833,1.83755,7.82753,2.73815,-4.75753,-3.24386,-3.83868,-3.32509,-3.52954,-3.31973,-3.73892,-3.94169,23.8804,2.99635,24.4016,17.7702,2.11734,12.8635,11.6876,19.8377
-15.5532,0.994493,0.157283,4,15,0,17.0256,6.09954,3.00899,5.02323,9.72784,5.88491,9.82386,8.29573,2.27391,6.35121,1.11076,-4.80017,-3.23645,-3.84571,-3.34978,-3.64956,-3.32354,-3.9,-3.9923,-19.4993,4.71645,-17.4964,5.5361,15.9261,-6.70067,21.4621,-2.31322
-17.5719,0.927328,0.157283,4,15,0,22.0372,3.76118,3.49397,6.76781,4.23981,4.10774,3.46713,4.16293,13.7828,3.25712,6.99196,-4.62878,-3.29222,-3.7902,-3.36841,-3.28071,-3.99205,-4.30829,-3.84801,13.5292,-5.98725,-0.890483,0.680576,19.1312,4.26281,10.6879,-2.21185
-20.7366,0.970551,0.157283,4,31,0,25.267,1.90655,8.96909,2.85954,3.50384,-0.0620895,11.7299,-1.15225,-6.47937,9.56216,1.78775,-5.03153,-3.3226,-3.70839,-3.40928,-3.11631,-3.54799,-3.57751,-3.97025,-5.58499,0.912779,15.9692,12.8846,4.72614,-1.16949,9.87733,34.7027
-22.7665,0.981815,0.157283,5,31,0,26.1579,0.176115,4.25014,7.34319,2.76483,4.52143,-7.02688,5.95247,10.323,2.42099,5.05999,-4.57522,-3.35856,-3.80202,-4.12986,-3.41454,-3.676,-4.43505,-3.88364,-9.80963,19.3564,23.3679,3.51491,10.8455,-0.50101,5.44674,-17.1438
-20.9648,0.99852,0.157283,5,31,0,28.1407,-2.97682,6.53449,0.414294,-0.512594,-4.31807,7.7882,-1.83678,-8.70327,4.64268,3.81846,-5.31804,-3.58384,-3.69492,-3.3194,-3.12049,-3.7059,-4.11361,-3.91261,-11.2371,6.84895,-20.1363,-5.58973,5.46942,-9.13344,11.467,22.3592
-23.0676,0.926307,0.157283,5,63,0,29.9903,8.04815,8.90969,20.4487,12.9874,13.49,5.08044,10.8161,17.413,12.5958,8.7328,-3.7537,-3.3459,-4.22262,-3.33206,-3.97801,-4.43001,-3.36755,-3.82578,0.508728,0.659769,26.9821,6.60839,13.8364,11.7543,22.7233,4.77205
-19.4931,0.990834,0.157283,5,31,0,26.4465,10.8312,5.90512,11.2464,8.36257,14.2791,5.31251,4.55376,8.21205,16.9081,15.4361,-4.25073,-3.22218,-4.27467,-3.3286,-3.30656,-3.53177,-3.22748,-3.82753,8.8195,7.07047,32.9739,3.94392,18.6794,10.6869,17.1295,8.00082
-16.3989,0.999228,0.157283,5,31,0,22.8051,5.99181,2.69386,5.07874,8.8404,7.04637,11.6194,3.70677,4.79305,2.14999,10.2077,-4.79451,-3.22505,-3.88866,-3.40501,-3.25291,-3.37629,-4.47764,-3.81427,-2.14278,4.69021,45.8892,25.0924,-4.92059,-9.37791,-2.16656,-2.73363
-17.1284,0.891023,0.157283,4,15,0,21.3979,6.58619,4.4757,0.460428,7.66535,11.6116,6.70825,3.0032,2.69592,7.38921,8.2932,-5.31238,-3.22208,-4.10852,-3.31719,-3.21509,-3.32872,-3.78447,-3.83051,45.1315,23.9943,15.3979,5.36955,-10.3988,-2.55331,-11.5484,11.8235
-17.3579,0.986142,0.157283,4,31,0,22.7697,9.01163,2.48146,13.0125,10.5362,6.63935,10.1821,8.82695,5.84952,11.1354,1.92847,-4.12616,-3.25369,-3.87301,-3.35868,-3.71227,-3.41401,-3.45714,-3.96585,21.8836,22.8912,-0.000323894,-13.291,7.62831,7.28312,5.41492,-13.6251
-17.4484,0.837259,0.157283,4,15,0,21.9551,7.21352,5.79624,6.38259,12.9769,6.95354,11.6675,3.91436,6.81866,9.97518,5.35002,-4.66546,-3.34537,-3.88503,-3.40686,-3.26524,-3.45674,-3.54351,-3.87755,26.506,35.0739,3.03612,-5.15432,10.9449,19.3531,14.497,34.3631
-14.4454,0.98591,0.157283,4,15,0,22.6897,5.84936,3.65098,2.71843,3.53238,4.5577,7.17049,4.63325,8.20774,6.33175,9.74014,-5.04734,-3.32132,-3.80309,-3.31695,-3.31205,-3.53151,-3.90226,-3.81719,-0.817748,-16.9533,4.2296,13.2084,6.04487,8.02187,-1.18419,3.03024
-19.0039,0.954282,0.157283,5,63,0,25.5878,-0.867309,3.9186,8.8835,3.9,-0.75835,-1.29034,-2.26623,-6.83456,5.52603,-1.79816,-4.43908,-3.30557,-3.70134,-3.60084,-3.12606,-3.57047,-3.99952,-4.10312,27.2365,15.9267,-18.4163,11.8801,-4.8001,-11.9551,1.10592,-24.2149
-15.4422,0.977944,0.157283,4,31,0,21.7733,2.8648,2.61266,4.71707,-1.11623,5.40929,3.94033,-2.59465,0.11774,3.40329,5.83396,-4.83164,-3.63705,-3.82964,-3.35552,-3.13186,-3.32005,-4.28684,-3.86798,13.8734,-10.9607,-5.93125,3.57321,13.7021,-10.7793,6.95661,-1.6434
-15.5237,0.963999,0.157283,4,15,0,20.8835,-0.320089,2.35803,-0.475598,2.4999,-5.18774,-1.2184,3.09223,2.77993,1.45827,-1.74356,-5.4289,-3.37278,-3.70088,-3.59593,-3.21954,-3.32993,-4.58967,-4.1008,-7.27678,-7.91418,15.9408,-2.02548,-2.20153,3.13802,-15.6704,-16.4828
-12.5718,0.999258,0.157283,4,15,0,17.9621,0.877277,2.25069,4.75552,-0.677219,-1.28018,1.53437,0.788266,-2.19817,0.639462,0.244325,-4.82767,-3.59799,-3.6973,-3.44028,-3.1359,-3.3591,-4.72847,-4.02258,-10.6408,0.423047,-6.9804,-2.51116,7.94811,-9.67388,-12.4038,16.3977
-16.3079,0.757639,0.157283,5,47,0,20.2705,7.04199,5.3375,12.2308,7.15786,6.5019,6.08498,7.98175,4.43514,5.19049,6.91559,-4.17958,-3.22507,-3.86787,-3.32029,-3.61414,-3.36559,-4.04194,-3.8492,-4.75867,17.4371,42.5411,16.7067,4.76445,3.12545,-8.64343,-3.23122
-16.4628,0.991035,0.157283,4,15,0,19.3539,8.89247,2.72494,14.8009,5.511,10.7668,6.29777,7.18122,4.90912,6.38342,7.49624,-4.01414,-3.2525,-4.06169,-3.31887,-3.52933,-3.37998,-3.89625,-3.84061,0.0297797,9.07273,34.6091,20.6761,23.0524,24.2287,15.7693,-2.09136
-13.7725,0.991583,0.157283,5,47,0,20.6324,2.61259,3.35913,4.87976,6.13502,-1.91911,4.57818,0.737899,4.47059,3.99261,1.32954,-4.81487,-3.23891,-3.69381,-3.34107,-3.13481,-3.36661,-4.20256,-3.98502,24.2719,7.88485,-25.5353,10.1742,3.62866,9.52414,16.6733,-6.15798
-13.686,0.872742,0.157283,4,31,0,19.4299,7.47975,2.4867,5.85379,5.91065,9.9134,5.46229,4.36167,3.35244,9.4298,9.24171,-4.71689,-3.24335,-4.01722,-3.3266,-3.29362,-3.3397,-3.58877,-3.82105,23.5303,-0.422599,9.8001,-6.04025,-3.58111,3.90624,5.54468,-14.6751
-7.7646,0.918412,0.157283,4,31,0,15.0991,3.67927,1.00698,3.9438,4.53537,1.77725,3.43422,4.47984,4.45184,4.22788,1.84879,-4.91299,-3.28154,-3.7361,-3.36937,-3.30153,-3.36607,-4.16988,-3.96833,-13.1825,10.6095,-1.64382,-12.3745,-0.907137,11.5697,2.70776,12.9577
-7.7646,0.0828853,0.157283,3,7,0,17.3844,3.67927,1.00698,3.9438,4.53537,1.77725,3.43422,4.47984,4.45184,4.22788,1.84879,-4.91299,-3.28154,-3.7361,-3.36937,-3.30153,-3.36607,-4.16988,-3.96833,27.5092,0.643535,-14.7007,-1.92962,-5.50216,13.7318,3.54941,23.2511
-7.7232,0.408711,0.157283,3,7,0,12.4977,3.9518,1.66662,4.92327,2.76318,4.44156,3.89838,4.36205,4.34401,5.87485,3.76296,-4.8104,-3.35865,-3.79969,-3.35659,-3.29364,-3.36304,-3.95662,-3.91402,2.35884,14.0165,-2.90384,2.32115,12.8728,10.9743,-2.36204,-9.84771
-11.0116,0.889486,0.157283,3,7,0,12.5647,3.05498,1.87512,3.26568,2.64174,4.88193,4.08426,-0.0447739,3.71964,4.6324,5.9701,-4.98651,-3.36508,-3.81286,-3.35196,-3.1218,-3.3474,-4.11499,-3.86542,8.54782,-9.72645,8.97334,-20.0809,11.9613,13.536,-3.96285,-1.26382
-10.0826,0.943871,0.157283,4,31,0,17.3619,3.8451,1.41753,6.03311,6.20785,3.39434,3.06973,5.97362,2.74632,5.19391,3.14942,-4.69931,-3.23758,-3.77139,-3.38066,-3.41636,-3.32944,-4.0415,-3.93019,1.25059,7.24028,9.01086,17.0557,13.0394,-0.336628,4.058,7.63724
-9.42621,0.917217,0.157283,3,15,0,14.1758,4.41643,1.67706,6.83207,3.8668,2.27151,4.19369,6.18426,4.52277,5.02264,3.18486,-4.62272,-3.30694,-3.7458,-3.34938,-3.43477,-3.36811,-4.06358,-3.92923,-10.7395,3.37481,10.3966,2.57858,11.1569,-0.817632,4.76075,21.2201
-5.91289,0.888743,0.157283,3,7,0,10.8827,4.53583,1.29638,4.52395,4.50774,6.09847,5.28104,4.51741,4.46044,4.3539,4.49072,-4.85171,-3.2825,-3.85321,-3.32904,-3.30408,-3.36632,-4.1526,-3.89633,29.6286,-7.49944,-2.11099,14.5576,8.44426,1.52287,17.135,-7.13231
-7.40018,0.716477,0.157283,2,3,0,11.6824,4.08531,0.762153,4.80142,6.03081,3.42389,5.30125,3.80644,3.86139,5.01396,4.70835,-4.82293,-3.24091,-3.77213,-3.32876,-3.25877,-3.35067,-4.06471,-3.89136,13.5891,10.8811,12.0942,4.15117,1.87251,20.0621,9.71935,-0.319172
-6.4227,0.285757,0.157283,3,7,0,9.64141,5.20943,1.21852,5.02387,5.78208,5.67682,3.34563,4.36645,4.23544,5.56623,5.09665,-4.80011,-3.24612,-3.83857,-3.37202,-3.29393,-3.36009,-3.99452,-3.88285,9.45946,-5.92805,-2.48102,3.36328,2.33243,19.9013,2.77307,16.0604
-6.53876,0.825673,0.157283,3,7,0,8.17013,4.70395,1.04003,5.18275,5.5806,4.49779,4.29791,4.89101,3.82531,5.46922,6.87523,-4.78394,-3.25079,-3.80133,-3.347,-3.33039,-3.34982,-4.00663,-3.84984,16.0839,3.19493,-4.96487,-17.3406,-5.34791,9.6952,15.6798,26.5733
-7.74594,0.789466,0.157283,3,7,0,12.1212,5.83803,1.33133,5.43068,4.65462,6.31402,6.32989,6.14345,6.85449,5.569,3.6234,-4.75893,-3.27748,-3.86096,-3.31869,-3.43116,-3.45847,-3.99417,-3.91759,-6.50098,-2.9509,-2.68179,-16.0907,1.46426,17.2817,-3.82067,28.4738
-9.92386,0.720441,0.157283,3,7,0,11.4263,5.65892,1.48776,5.46048,4.93571,5.36879,5.26967,7.6954,7.42434,6.03743,2.86952,-4.75594,-3.26847,-3.82832,-3.32921,-3.58289,-3.48738,-3.93704,-3.93796,12.0575,-5.76658,-11.9017,-12.5693,-0.53337,6.00761,-6.94538,-8.71033
-14.1627,0.843469,0.157283,4,15,0,17.2938,2.42533,3.50676,0.169283,4.59734,4.01158,-0.38396,-0.820341,3.03688,4.56491,5.22839,-5.34821,-3.27941,-3.78755,-3.54213,-3.11636,-3.33398,-4.12403,-3.88007,25.6916,5.48962,10.2248,25.0504,-7.31506,8.27411,20.4343,25.7955
-11.3219,0.981313,0.157283,4,31,0,16.8615,4.63519,2.1985,6.20065,5.47185,4.15407,5.65898,5.43839,4.6295,7.52675,8.73698,-4.68301,-3.25348,-3.79149,-3.32426,-3.37204,-3.37127,-3.76997,-3.82574,-29.71,5.94887,-12.4933,-3.93298,16.5326,16.6226,15.6257,-2.33938
-12.8557,0.884479,0.157283,3,7,0,17.2759,7.14616,2.29498,4.61583,4.15908,6.19399,4.01098,6.7294,5.31543,9.8359,6.69623,-4.84214,-3.29529,-3.85662,-3.35375,-3.48495,-3.39379,-3.55479,-3.85272,13.9593,2.61241,-9.35379,10.0611,24.5768,-7.21147,-4.52599,14.8662
-13.3899,0.97181,0.157283,4,15,0,16.9446,4.14497,1.79422,8.97143,7.02512,3.57904,6.69526,3.34036,5.44269,3.64448,5.48194,-4.43163,-3.22628,-3.77607,-3.31722,-3.23245,-3.39839,-4.25193,-3.87487,-0.547064,3.2283,-1.80239,-2.75875,-9.30855,3.68951,13.413,15.438
-16.6312,0.963637,0.157283,4,15,0,17.9763,5.11302,3.70825,2.07031,4.67665,9.72986,4.30059,9.609,6.73376,11.2775,7.16243,-5.1211,-3.27675,-4.00803,-3.34694,-3.81092,-3.45269,-3.44748,-3.84542,2.42589,11.1386,35.6684,15.1737,14.956,-17.6993,10.3217,3.65215
-12.1864,0.981544,0.157283,4,31,0,19.4083,8.38069,2.14485,10.1548,9.55038,5.80617,8.85946,7.67699,4.45319,9.00924,10.4256,-4.33466,-3.23354,-3.84299,-3.33112,-3.58092,-3.36611,-3.62569,-3.81314,14.2326,10.0283,-13.5938,2.46712,-3.3498,9.41145,24.1132,-12.4051
-12.9276,0.96899,0.157283,4,31,0,18.7141,2.81447,2.24569,1.48979,2.4791,1.60912,5.25195,2.59396,6.99684,5.71573,0.615661,-5.18875,-3.37393,-3.73302,-3.32946,-3.19589,-3.46544,-3.97604,-4.00932,1.0032,-3.0439,0.788167,18.7506,12.9025,1.7788,2.58983,18.9854
-12.9721,0.971444,0.157283,4,15,0,17.6677,2.72092,2.80875,7.79609,4.13053,4.16126,1.3351,2.8827,-0.302194,2.53222,4.08619,-4.5341,-3.29639,-3.79169,-3.44944,-3.20922,-3.32384,-4.41778,-3.90596,26.5456,-2.32878,-19.3502,-15.0464,-10.2528,0.872989,0.0511946,-21.143
-9.69561,0.730299,0.157283,4,31,0,16.474,4.87686,1.27468,2.76937,4.78455,4.34571,2.48417,3.02819,4.31426,4.90509,3.84256,-5.04162,-3.27322,-3.79692,-3.4011,-3.21633,-3.36222,-4.07891,-3.912,19.6752,10.6237,2.48833,10.5351,2.12044,-2.85578,3.31483,-33.9234
-7.56414,0.36401,0.157283,3,7,0,13.9453,3.98702,0.879474,2.11702,4.53705,4.72126,2.9233,2.57304,3.9221,4.77928,4.30304,-5.11572,-3.28148,-3.80797,-3.38551,-3.19497,-3.35212,-4.09546,-3.90073,-9.03544,-8.78337,-6.74796,6.34544,-3.17097,8.89054,12.4777,-20.4349
