# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = noname_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = noname_4.data.R
# init = 2 (Default)
# random
#   seed = 8675309
# output
#   file = noname_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-19.8075,0.738411,0.257534,4,15,0,27.7261,2.78557,6.67259,1.65789,7.88227,3.80282,-0.916978,5.4144,11.3914,2.87719,0.936258,-5.169,-3.22159,-3.78191,-3.57584,-3.37014,-3.76304,-4.36502,-3.99821,13.5339,11.974,18.1228,0.285496,10.5673,19.7792,12.7927,6.29157
-25.9951,0.967965,0.257534,4,15,0,30.0471,5.63835,14.6301,-0.335154,-0.13749,5.42472,-1.58927,-3.42191,-1.00189,24.8149,8.76549,-5.41117,-3.55262,-3.83015,-3.62169,-3.15237,-3.33339,-3.45374,-3.82546,3.85147,-5.72969,23.4151,-3.81987,-6.64897,10.9497,27.4429,-0.468476
-22.1472,0.930817,0.257534,4,15,0,29.8126,6.36593,4.12527,13.1853,7.8157,-1.90936,11.1698,9.27525,7.00658,-3.36765,7.82209,-4.11471,-3.22169,-3.69385,-3.38868,-3.7679,-3.46592,-5.50441,-3.83625,8.30647,14.1013,-1.78683,2.29308,12.3804,15.9316,-1.34411,19.9143
-18.6009,0.992673,0.257534,3,15,0,24.8642,8.39117,6.5584,13.2463,6.92008,4.77148,9.56646,11.4338,9.84414,11.3297,12.4501,-4.1107,-3.22735,-3.80949,-3.34405,-4.07048,-3.64005,-3.44399,-3.80962,39.1642,13.375,0.110907,13.0499,15.1722,9.19432,20.2788,13.7242
-16.613,0.892598,0.257534,3,7,0,22.421,9.81376,4.65498,9.79847,6.51123,5.66029,11.5271,10.1043,7.64449,10.1799,6.88621,-4.3632,-3.23261,-3.83801,-3.40152,-3.87731,-3.49927,-3.52729,-3.84967,15.0658,9.34696,16.2872,-2.86377,-15.2289,-0.182632,-4.66919,14.8365
-17.6722,0.940889,0.257534,3,11,0,22.6611,5.40021,3.9249,6.96596,5.07026,2.08573,4.94882,1.97361,12.5029,5.89996,13.508,-4.61017,-3.26444,-3.74204,-3.33422,-3.17075,-3.8636,-3.95358,-3.81282,13.896,14.8158,-16.1671,20.8954,0.200847,15.6353,1.76271,-4.71635
-18.1077,0.909854,0.257534,3,7,0,20.5892,6.83196,2.23119,8.50954,8.96513,11.0686,9.18763,9.8737,2.15971,9.46433,2.41376,-4.47116,-3.22618,-4.0781,-3.33661,-3.84602,-3.32239,-3.58581,-3.95113,3.34856,16.7352,25.4139,28.2797,9.52215,-5.70695,9.75785,-1.89353
-15.5491,1,0.257534,3,7,0,21.8076,7.73381,4.07092,6.95501,4.99468,8.02479,6.27745,10.1394,6.64578,11.6992,3.48626,-4.61119,-3.26668,-3.92892,-3.31899,-3.88212,-3.44855,-3.42002,-3.92117,1.00442,10.7038,12.4494,1.1248,15.575,13.9869,26.5216,14.8858
-12.6986,0.994038,0.257534,3,7,0,18.1571,5.20065,2.89842,8.72082,5.98593,4.7424,6.34843,2.61159,4.6267,6.19265,9.82393,-4.45296,-3.24181,-3.80861,-3.31859,-3.19668,-3.37118,-3.91859,-3.81662,13.3487,0.212452,8.9898,13.3132,7.53569,16.9757,1.27106,14.7863
-14.7559,0.876574,0.257534,3,7,0,16.6128,5.78672,3.0988,5.56446,6.41764,10.9427,4.61403,3.87305,2.67087,3.11702,3.10152,-4.74555,-3.23404,-4.07121,-3.34036,-3.26275,-3.32837,-4.32904,-3.93151,-25.9076,-10.9597,8.9736,-2.6961,6.87807,4.28106,-14.5707,40.5523
-15.8664,0.883013,0.257534,3,7,0,22.0099,6.12374,3.86962,6.48511,3.52516,5.83824,2.11836,8.39983,8.14504,13.0168,3.99394,-4.65563,-3.32164,-3.84409,-3.41531,-3.66158,-3.52779,-3.34568,-3.90823,3.67306,2.84016,-16.5108,4.96903,2.69743,8.51968,35.2344,-10.6027
-18.5173,0.98229,0.257534,3,15,0,21.0378,3.29807,4.83309,6.51507,12.9998,3.38414,-2.37507,-2.89846,3.65773,8.71851,2.43708,-4.65277,-3.34651,-3.77113,-3.68002,-3.13841,-3.34602,-3.65225,-3.95044,-6.15327,6.86147,-6.58371,-4.98777,0.94152,24.5868,6.10442,5.65739
-18.4598,0.923757,0.257534,4,15,0,23.2687,5.90965,6.64934,7.7371,5.7012,-0.835681,13.1345,0.229038,6.36118,9.73275,10.4047,-4.5394,-3.24795,-3.70068,-3.47234,-3.12549,-3.4356,-3.56326,-3.81324,6.42371,0.933795,-36.8552,-1.21867,-0.586088,17.6551,27.4482,30.4464
-22.0464,0.971967,0.257534,4,15,0,23.8024,5.87516,5.43067,6.16855,2.10839,1.84394,2.63343,2.42313,8.34481,23.5349,12.0112,-4.68613,-3.39508,-3.73735,-3.39562,-3.1885,-3.53975,-3.3747,-3.80931,32.4279,20.4431,-0.399751,-20.3252,-4.72936,-0.0113448,17.2463,9.56176
-25.3812,0.912466,0.257534,4,15,0,30.4998,8.88925,11.6692,8.08786,3.83723,0.175123,-2.16467,1.56251,18.0958,11.699,-0.789575,-4.50808,-3.30817,-3.71122,-3.66391,-3.1567,-4.52455,-3.42004,-4.06174,-34.0343,-5.53551,10.5789,21.7066,0.258991,12.744,18.1143,45.3944
-24.5085,0.987332,0.257534,4,31,0,28.5426,4.04528,12.8454,10.8561,10.6219,12.9275,13.1903,5.87805,-3.39893,5.93865,20.1496,-4.28013,-3.2559,-4.187,-3.47518,-3.40818,-3.39679,-3.9489,-3.9118,8.0491,9.47933,15.6426,10.4808,12.1277,-2.89929,16.4637,2.75855
-18.7559,0.983065,0.257534,4,31,0,29.0264,11.9026,4.90489,16.9819,6.35266,10.0345,7.7659,12.0582,13.3745,13.5936,11.34,-3.89676,-3.23509,-4.02336,-3.31926,-4.16873,-3.94959,-3.3186,-3.80998,41.6123,5.62731,-0.997234,-25.9346,2.21042,26.3292,30.3006,-15.2144
-20.5451,0.931342,0.257534,4,15,0,26.4216,9.52697,3.96463,11.9367,17.3065,14.4646,12.9038,4.98774,9.85679,12.0721,17.4056,-4.20039,-3.65458,-4.28726,-3.46086,-3.33748,-3.64098,-3.39722,-3.8544,-13.1357,6.37599,15.0452,14.0324,17.0773,11.2047,5.25257,6.52055
-19.9121,0.961971,0.257534,4,15,0,23.6243,3.36488,1.99944,-0.187109,7.70641,3.24294,-2.06118,2.96106,4.93959,-1.02481,2.77428,-5.39257,-3.22195,-3.76765,-3.65611,-3.21301,-3.38097,-5.03124,-3.94066,7.12097,-8.6634,-29.1408,26.9437,-10.7857,13.6868,-3.80646,-8.71446
-17.4141,1,0.257534,3,7,0,23.5417,2.13818,2.72111,5.6585,-2.99481,-0.132006,7.89862,0.38441,-1.79829,5.60214,1.18939,-4.73619,-3.82595,-3.70759,-3.32017,-3.12799,-3.34919,-3.99006,-3.98966,3.76208,-5.81488,-33.4215,3.46502,-0.0190446,7.30426,12.2133,-17.9882
-16.9177,0.941016,0.257534,4,15,0,20.5531,10.0012,3.92415,11.026,6.43615,12.2447,15.2762,8.46517,6.74332,7.34158,8.87932,-4.26724,-3.23375,-4.14544,-3.59987,-3.66918,-3.45314,-3.78953,-3.82434,18.9471,8.64115,5.11078,20.9437,0.511136,-2.80489,10.3815,26.6305
-18.4727,0.967784,0.257534,3,15,0,22.4178,6.98755,3.95134,9.18346,13.6884,14.1063,4.22202,6.65085,0.804225,9.66143,9.51567,-4.41379,-3.38332,-4.26306,-3.34872,-3.47749,-3.31699,-3.56918,-3.81883,14.0313,16.8692,13.5141,-1.83264,-16.8273,-8.34305,15.3503,9.82718
-17.9403,0.968524,0.257534,3,7,0,21.802,8.1398,2.78409,10.1509,2.51601,3.66175,13.1002,7.93167,12.5431,8.74708,6.84782,-4.33496,-3.37189,-3.7782,-3.47061,-3.6086,-3.86742,-3.64961,-3.85027,17.8996,-2.65372,0.390481,27.7836,4.58409,18.1611,-7.03831,26.8515
-18.174,0.992498,0.257534,4,15,0,23.474,8.16074,2.22238,6.32448,12.595,11.1531,3.87905,11.5942,4.34996,9.69592,9.2115,-4.67105,-3.3271,-4.08276,-3.35708,-4.09527,-3.36321,-3.56631,-3.82131,-9.68149,22.0782,13.4316,20.9997,2.96359,29.9084,20.6807,13.2442
-18.8352,1,0.257534,3,7,0,20.6244,10.0344,2.615,15.039,7.7123,6.42744,13.7121,5.27142,15.1177,10.0844,10.5618,-4.0003,-3.22194,-3.86511,-3.503,-3.35895,-4.14042,-3.53481,-3.8125,5.41929,2.64924,8.40379,11.8336,9.31868,18.1268,14.8956,20.8134
-14.3609,1,0.257534,3,7,0,21.1508,9.61396,3.20259,8.8189,13.5458,8.23166,10.3908,10.5102,9.62389,8.02944,10.7455,-4.44458,-3.3753,-3.93791,-3.36435,-3.93397,-3.62415,-3.71858,-3.81174,13.9843,0.519811,9.98721,-3.17365,4.02881,8.62877,20.0802,-15.3954
-16.6019,0.857932,0.257534,3,7,0,20.2304,10.7421,3.38451,9.41178,10.8109,11.099,15.4384,7.95298,9.75512,6.45271,8.78351,-4.39482,-3.26103,-4.07977,-3.61108,-3.61095,-3.63358,-3.88822,-3.82528,-1.66565,2.90683,9.28076,2.69616,9.01903,-12.7372,6.21185,18.9703
-15.1029,0.948476,0.257534,3,7,0,20.0371,8.15764,2.99345,12.4772,9.50518,5.32898,6.58345,7.33803,11.5332,13.5617,9.36057,-4.16245,-3.23285,-3.82702,-3.31755,-3.54532,-3.77529,-3.32002,-3.82006,3.21065,6.70063,3.29373,-8.6423,-4.2657,16.1939,24.6929,-14.3894
-14.9716,0.677588,0.257534,3,7,0,20.7553,10.2028,2.44796,10.7224,4.76908,9.95831,6.91777,8.94042,10.0554,8.36955,8.94951,-4.29036,-3.27372,-4.01949,-3.31686,-3.72611,-3.65568,-3.68525,-3.82367,-2.44939,-11.4683,5.28822,12.8835,18.5566,3.72164,13.5043,50.2806
-20.3245,0.832322,0.257534,3,7,0,23.2254,7.90866,2.4304,13.0532,6.80741,11.8912,7.15293,8.47537,10.2115,5.08855,15.6451,-4.12345,-3.22863,-4.12463,-3.31693,-3.67038,-3.66746,-4.05505,-3.82981,30.9701,11.4472,23.424,12.9643,17.0965,9.6328,9.602,21.4447
-25.8535,0.938412,0.257534,4,15,0,28.9112,-2.93875,13.8845,6.26795,10.8104,-7.86966,10.5897,-0.0210562,-1.48445,21.6518,-10.8693,-4.6765,-3.26101,-3.73784,-3.37008,-3.12208,-3.34234,-3.2882,-4.61642,-10.2595,8.55691,-13.9455,14.3755,2.29322,-6.40218,32.4302,-5.09274
-22.9554,0.990075,0.257534,4,31,0,29.4074,0.738483,6.45891,7.17024,7.42815,-14.023,3.48125,-9.14438,-0.345476,7.65236,-6.71577,-4.59116,-3.22316,-3.92885,-3.368,-3.52561,-3.32431,-3.75689,-4.34987,2.30858,30.4935,-13.8571,8.24295,-1.255,-14.0679,14.215,-27.1867
-21.8633,0.823448,0.257534,4,31,0,27.7066,0.0997994,7.7678,13.6662,-0.626858,4.61514,-1.00151,-6.38595,3.70279,6.92049,14.4096,-4.08356,-3.59364,-3.80479,-3.5814,-3.29523,-3.34702,-3.8353,-3.81827,37.0556,3.90291,-25.9869,4.15298,-10.0887,-31.6693,1.45759,13.9102
-22.5659,0.97993,0.257534,4,15,0,28.4759,8.09215,8.20112,11.0368,2.50806,7.37196,-3.22715,14.117,7.36689,8.16236,4.28536,-4.26643,-3.37233,-3.90164,-3.74904,-4.5268,-3.48434,-3.70542,-3.90116,-4.72614,3.37952,-8.15672,6.52852,31.0695,2.04519,15.9133,-8.08324
-17.7345,0.982865,0.257534,4,15,0,26.3753,7.85413,3.32413,10.351,14.6092,9.22083,10.2016,4.56728,11.9143,11.7251,12.572,-4.31919,-3.43993,-3.98322,-3.35919,-3.30749,-3.80907,-3.4184,-3.80982,15.5489,15.935,-25.5286,22.7877,0.743401,13.9307,3.51051,27.19
-15.7075,0.910641,0.257534,5,31,0,20.9398,4.7394,3.40613,9.07692,11.245,5.06546,6.53701,3.09131,9.00273,6.78205,7.93504,-4.42273,-3.27417,-3.81858,-3.31772,-3.21949,-3.58148,-3.85074,-3.83481,22.7531,4.10758,-17.2694,-9.43776,5.86719,20.6224,-5.24572,11.3437
-16.5461,0.979354,0.257534,3,7,0,18.749,7.37965,3.04386,1.35587,8.72608,8.65066,4.03074,7.87147,2.36241,6.34277,6.2703,-5.20457,-3.22416,-3.95664,-3.35327,-3.60198,-3.3245,-3.90098,-3.85997,16.1652,24.5543,4.43733,2.10282,-2.18177,-12.1219,17.7681,-7.84247
-20.1036,0.88184,0.257534,3,7,0,23.8089,5.59456,2.85602,1.12527,5.78397,13.3224,3.19255,9.47175,2.15901,9.51809,9.10369,-5.23199,-3.24608,-4.21188,-3.37674,-3.79306,-3.32238,-3.58124,-3.82226,11.7769,-11.2298,-3.47632,14.9943,17.9281,-20.0982,11.2587,-0.24314
-27.9375,0.892191,0.257534,5,31,0,32.7101,0.446958,18.3981,29.859,6.0352,-9.02116,9.3928,-14.9302,10.2949,24.1484,4.72893,-3.63467,-3.24083,-3.76234,-3.34049,-4.31401,-3.67384,-3.41054,-3.8909,16.6101,17.2016,-6.36324,21.9254,-21.2412,7.41838,20.8899,-2.82118
-33.7598,0.885345,0.257534,4,31,0,39.4888,1.52626,8.81793,20.025,-7.57504,0.129436,-21.758,6.36872,-9.57519,10.0009,-17.0372,-3.76832,-4.43443,-3.71065,-6.73427,-3.45134,-3.77896,-3.54145,-5.11048,22.0027,-13.8894,-7.63833,-33.007,-1.54635,-13.6094,6.58968,-3.10557
-24.244,0.989702,0.257534,5,31,0,39.7707,3.93948,11.5764,10.1714,13.9648,-2.23192,22.3839,-0.338107,-3.02952,12.4777,14.2247,-4.33334,-3.39942,-3.69268,-4.29479,-3.11887,-3.38393,-3.374,-3.81695,37.1731,34.4616,-16.9267,24.4253,-10.8111,11.8612,14.6317,21.0063
-23.4294,0.996108,0.257534,4,15,0,26.3798,6.33812,8.44338,9.81539,15.3717,-3.54028,20.8327,-0.637544,-3.53997,10.8249,11.9484,-4.36183,-3.49323,-3.6921,-4.10751,-3.11697,-3.402,-3.47894,-3.80931,-13.8132,33.7283,-11.9766,42.9622,-9.62109,-19.2704,2.02343,18.0378
-21.6575,0.971138,0.257534,4,15,0,28.3669,6.08727,7.24857,6.40643,-0.497162,-0.491359,16.0133,5.94122,9.8361,2.92057,12.7574,-4.66317,-3.58253,-3.70382,-3.65253,-3.41357,-3.63946,-4.35847,-3.8102,6.05276,-0.541102,-9.98707,23.3274,6.34683,15.9223,6.40003,-17.872
-19.6599,0.998889,0.257534,4,15,0,24.9332,4.33049,5.59227,2.47348,4.5517,0.976728,14.1493,0.0216255,11.4054,2.97682,7.45995,-5.075,-3.28098,-3.72241,-3.52804,-3.12261,-3.76424,-4.35,-3.84112,14.679,1.3382,14.885,-6.97343,-6.2703,3.52216,-3.95763,2.73816
-20.6339,0.938774,0.257534,4,15,0,27.0442,8.30075,5.69692,14.5676,6.24971,15.3788,3.89837,11.3277,6.63888,19.2426,12.5814,-4.02794,-3.23684,-4.35126,-3.35659,-4.05427,-3.44823,-3.22924,-3.80983,11.0292,-4.15032,18.3057,-0.916744,13.9445,-2.56671,19.0739,46.5124
-18.2873,0.994347,0.257534,4,15,0,23.7146,9.5774,5.1067,11.3685,3.23003,12.8843,10.2145,9.14284,4.31968,15.0135,6.84893,-4.24167,-3.33529,-4.18432,-3.35953,-3.75121,-3.36237,-3.26612,-3.85026,11.7105,11.291,18.5026,-13.1154,8.53753,7.41222,10.3423,-10.8123
-19.8579,0.830434,0.257534,4,15,0,27.8896,10.007,6.05174,13.7352,16.5103,8.39688,10.5305,8.0311,15.9473,11.1879,13.8947,-4.07918,-3.58365,-3.94522,-3.36834,-3.61962,-4.24006,-3.45355,-3.81485,-3.11966,6.28816,7.31734,4.48803,23.0612,24.2797,35.3735,43.34
-16.8362,0.887908,0.257534,3,15,0,23.1493,10.6336,2.08218,12.0596,7.34068,5.58938,10.9415,8.44597,8.28473,14.5013,8.97678,-4.19165,-3.2237,-3.83562,-3.38103,-3.66694,-3.53612,-3.28273,-3.82341,4.75699,12.6887,-23.3,9.00198,-1.67724,10.6789,24.709,26.6754
-16.8724,0.908009,0.257534,3,15,0,20.3182,6.71246,3.72204,3.69339,11.7519,9.40705,4.86406,4.76833,5.67948,1.26875,6.29038,-4.9399,-3.29191,-3.99218,-3.33569,-3.32156,-3.40732,-4.6212,-3.85962,6.27964,-3.2854,5.74282,15.159,14.9415,-1.08994,3.2311,29.0965
-19.8112,0.867181,0.257534,4,15,0,23.6757,8.49133,5.56235,15.7532,3.22985,4.00235,14.7832,7.1934,7.39505,19.1117,9.77974,-3.96029,-3.3353,-3.78729,-3.56716,-3.53056,-3.48583,-3.2277,-3.81692,37.5225,6.51525,10.9596,16.586,8.45441,-25.5516,7.08166,8.88694
-17.8008,0.881509,0.257534,4,31,0,24.3746,5.32251,2.62047,4.15463,11.9209,9.23616,2.26822,5.48065,6.33631,0.966679,6.65212,-4.89055,-3.29839,-3.98396,-3.40935,-3.37542,-3.4345,-4.67219,-3.85345,4.00649,9.80988,9.99393,-12.4124,12.8664,1.38942,-13.7038,16.4046
-14.6853,0.977553,0.257534,3,15,0,20.6983,7.35347,3.50554,11.9031,7.05598,5.49557,10.682,5.71145,2.21587,10.2258,6.22164,-4.20279,-3.22598,-3.83249,-3.37285,-3.39421,-3.32294,-3.52371,-3.86084,-1.88496,11.2164,24.0714,-7.7219,1.63834,6.7701,24.6946,-10.8669
-16.6855,0.738424,0.257534,3,15,0,18.8186,5.33218,4.04683,5.65286,2.91794,14.1098,7.3972,3.62297,3.72513,9.75188,4.86295,-4.73675,-3.35066,-4.2633,-3.31749,-3.24809,-3.34752,-3.56168,-3.88792,-2.74063,14.6401,29.6507,7.0195,1.41529,26.0473,27.7036,12.1396
-16.2552,0.995156,0.257534,3,15,0,20.6269,4.17083,4.11306,5.72889,-2.81611,0.5922,8.29413,3.57568,6.31123,4.97555,5.49997,-4.72922,-3.80646,-3.71673,-3.32375,-3.2454,-3.4334,-4.0697,-3.87451,4.8813,-2.31867,12.1276,8.70207,-0.578981,-7.83693,20.0619,22.1378
-17.7764,0.965122,0.257534,3,15,0,20.243,2.44287,4.3303,3.04956,6.04163,1.33694,13.8199,1.0235,2.45216,2.94832,3.45642,-5.01038,-3.2407,-3.72826,-3.50903,-3.14144,-3.32555,-4.35429,-3.92195,-10.1662,6.92151,5.89588,11.2491,11.265,12.7278,12.7995,19.1902
-20.6057,0.884491,0.257534,4,15,0,26.3737,4.78577,7.7135,5.28667,-6.00095,1.53827,4.65785,-3.22231,4.70406,12.5471,7.39087,-4.77342,-4.20166,-3.73175,-3.3395,-3.14665,-3.37353,-3.37019,-3.84209,-6.84195,-4.66216,23.8174,14.9675,-5.01692,2.97314,11.5397,15.5417
-20.7875,0.968895,0.257534,3,15,0,23.2846,1.8624,5.23893,1.24306,-7.28431,5.11591,2.90621,-2.96605,1.87069,14.3542,5.64341,-5.21795,-4.38957,-3.82018,-3.38609,-3.14002,-3.31997,-3.28798,-3.87167,-10.5137,-21.2554,4.90274,-1.5128,4.45193,1.53189,12.0175,16.8348
-20.378,0.999568,0.257534,4,15,0,24.3784,4.14756,4.55765,5.05756,18.5997,0.954407,4.64687,3.34549,2.96072,3.62766,0.584896,-4.79667,-3.7833,-3.72207,-3.33971,-3.23273,-3.33272,-4.25434,-4.0104,-25.1322,13.0498,11.4853,0.889092,8.44699,16.8674,3.05421,0.0189026
-21.9026,0.980205,0.257534,4,15,0,24.8354,5.97352,6.06787,10.8328,-8.63173,3.20553,4.53167,3.22045,9.33145,14.5955,1.4213,-4.28191,-4.6046,-3.76674,-3.34201,-3.22611,-3.60366,-3.27948,-3.98201,13.5461,-5.41667,-6.54963,-7.46601,0.827857,7.77606,-0.594493,22.694
-21.6845,0.98673,0.257534,4,15,0,25.8528,4.81275,5.62044,9.71737,17.1948,4.48831,6.0593,2.2403,-2.63143,9.92477,16.9418,-4.36978,-3.64424,-3.80105,-3.32049,-3.18098,-3.37133,-3.54757,-3.847,19.6906,19.3198,-0.702036,3.91446,8.22749,-6.96853,13.1525,13.5734
-16.6733,0.927967,0.257534,4,15,0,25.4694,6.55298,2.99781,11.4264,4.87769,9.08516,6.63515,8.33174,12.7454,11.1064,4.87813,-4.2374,-3.27027,-3.97678,-3.31738,-3.6537,-3.88689,-3.45913,-3.88758,22.0226,11.9762,-18.1451,-2.46129,1.6431,1.44925,-3.25651,1.58903
-19.6517,0.852249,0.257534,4,15,0,23.3685,3.96559,4.60024,6.90002,12.2745,5.39992,12.4088,4.36557,-2.04241,10.9685,9.18415,-4.61634,-3.31288,-3.82934,-3.43772,-3.29388,-3.35508,-3.46873,-3.82155,32.6477,-5.31294,-7.21143,15.4252,4.18834,-10.161,18.2637,4.52125
-16.0715,0.98722,0.257534,4,15,0,23.9333,7.09906,3.13494,6.75444,3.15846,9.41997,9.39528,10.9226,10.5876,5.2601,9.67683,-4.63004,-3.33873,-3.99281,-3.34054,-3.99362,-3.69668,-4.03305,-3.81764,7.59996,8.02117,14.2072,2.15765,29.3917,14.7727,19.7833,16.8361
-16.9452,0.806673,0.257534,4,31,0,21.6656,8.6735,4.48884,13.09,14.8655,8.60547,6.97666,4.57071,7.06326,14.8476,8.63391,-4.12101,-3.4572,-3.95459,-3.31684,-3.30772,-3.46875,-3.27121,-3.8268,9.13198,13.2436,-2.87948,7.60973,-7.23342,3.61969,11.4637,-0.0576502
-19.6559,0.93089,0.257534,4,15,0,22.2047,10.0012,4.73305,15.9527,8.759,12.5895,1.65981,9.07408,4.15348,13.6093,4.17798,-3.94951,-3.2244,-4.1662,-3.43468,-3.74263,-3.35793,-3.31792,-3.90373,1.15347,11.0493,-8.51517,6.93035,13.0926,17.5535,31.2295,-16.285
-17.3516,0.997383,0.257534,4,15,0,22.8194,5.68357,4.40255,6.59858,4.74649,2.20849,5.32365,4.18017,9.29165,1.51308,13.5746,-4.64481,-3.27445,-3.74451,-3.32845,-3.28181,-3.60093,-4.58062,-3.81314,-2.83664,-3.70288,11.8394,-6.03374,-10.3705,23.0459,7.33849,34.0813
-18.9295,0.95716,0.257534,4,15,0,23.8796,4.98953,4.55133,10.8267,7.38433,5.50583,6.10373,3.72722,-1.38452,14.4824,-3.263,-4.28237,-3.22342,-3.83283,-3.32015,-3.2541,-3.34033,-3.28339,-4.16882,18.7687,-3.38976,15.6692,-1.90995,3.68393,-8.73429,21.6062,-18.6806
-19.5233,0.724029,0.257534,4,15,0,25.4486,5.56177,7.76515,6.30113,6.66401,10.0037,4.16446,-0.87322,7.28199,12.3633,-1.16807,-4.6733,-3.23045,-4.0218,-3.35006,-3.11626,-3.47991,-3.38039,-4.0769,4.26736,12.4677,41.3869,9.41571,0.701012,17.8071,5.78118,1.7497
-21.1026,0.980445,0.257534,4,15,0,26.9862,2.57772,3.15022,11.021,8.70676,-1.64836,2.97055,0.75221,2.92294,8.08201,-4.91586,-4.26762,-3.22402,-3.6951,-3.38393,-3.13512,-3.33211,-3.71336,-4.25089,-3.56342,14.7472,-2.27137,0.168034,-10.3699,22.9792,0.675018,-13.2092
-18.3855,0.739962,0.257534,3,15,0,26.5658,4.0023,6.89449,9.08983,2.44959,3.00009,6.26444,1.1807,4.68729,6.11998,-4.47394,-4.42164,-3.37556,-3.76184,-3.31907,-3.14552,-3.37302,-3.9272,-4.22812,-5.35583,-6.14456,37.24,21.0025,7.19361,3.84777,6.29847,-22.997
-22.4563,0.953924,0.257534,4,15,0,26.8125,3.17199,5.60556,19.1283,12.4453,-6.07345,0.071904,3.99004,5.01312,8.03183,-2.30943,-3.80189,-3.32032,-3.70998,-3.51517,-3.26987,-3.38338,-3.71835,-4.1253,11.8244,27.1118,-15.6526,-4.72645,-6.21146,18.94,1.66567,-19.9555
-22.5803,0.989279,0.257534,4,15,0,27.1453,5.62308,10.208,11.7041,13.7132,3.9277,-4.91747,10.3015,2.92767,13.529,1.84916,-4.21711,-3.38473,-3.78526,-3.90372,-3.90458,-3.33219,-3.32147,-3.96832,6.05241,8.56871,15.6198,12.2703,0.233093,16.5931,23.5618,-12.4738
-17.0387,0.998701,0.257534,4,15,0,24.8065,2.822,3.49621,2.15184,-3.01198,2.6297,8.53833,-1.79054,2.16747,0.883866,5.13975,-5.11172,-3.82784,-3.75343,-3.32661,-3.12002,-3.32247,-4.68633,-3.88194,33.9518,3.01033,4.39984,-4.79438,13.1558,1.77811,3.90439,29.0247
-19.1128,0.879863,0.257534,4,15,0,21.9459,7.06313,5.17883,2.89132,12.0796,1.26572,-1.33969,4.41344,4.94272,11.9439,4.22766,-5.02798,-3.30474,-3.72707,-3.60423,-3.29706,-3.38107,-3.40491,-3.90253,22.5539,22.6593,-18.2111,-21.3798,0.375686,27.7609,16.4541,54.3701
-19.5324,0.978836,0.257534,4,15,0,24.1818,1.13617,5.9819,4.57728,13.4135,6.15576,3.97617,-1.41023,2.31497,5.84407,-3.24339,-4.84615,-3.36806,-3.85525,-3.35462,-3.1172,-3.32398,-3.96036,-4.16789,1.9194,19.4761,-5.23188,11.5105,6.41933,15.5728,-1.21991,-31.4927
-20.683,0.909383,0.257534,4,15,0,23.9061,5.63485,7.24287,1.17239,10.0728,10.9774,7.39007,-1.35219,-2.19319,4.44121,1.35102,-5.22637,-3.24301,-4.0731,-3.31746,-3.11693,-3.35897,-4.14073,-3.98431,20.5712,-6.83453,-2.40383,26.0095,-4.87513,-4.10519,12.3278,-0.289081
-20.5758,0.988469,0.257534,4,15,0,23.1388,7.03209,6.3315,2.09359,8.56728,10.6491,4.51224,-2.04269,-3.09094,6.9802,3.52353,-5.11842,-3.22313,-4.05539,-3.34241,-3.12287,-3.38599,-3.8287,-3.92019,-15.3954,-0.120386,11.2424,0.522654,-4.30811,-23.5731,0.171813,4.18702
-15.85,0.989351,0.257534,4,15,0,22.7507,3.58059,2.75334,6.13134,3.932,0.207863,7.4601,2.96764,8.1698,9.44301,6.29448,-4.68974,-3.30427,-3.71163,-3.31771,-3.21334,-3.52926,-3.58763,-3.85955,11.8737,16.2521,20.0602,10.3039,16.3752,29.257,16.4287,17.81
-19.6188,0.954826,0.257534,4,15,0,23.4304,0.527164,5.24133,2.81279,1.41099,4.51563,-0.527681,8.824,-6.87093,1.32968,-1.72779,-5.03676,-3.4386,-3.80185,-3.55099,-3.71191,-3.57283,-4.61102,-4.10013,-36.3382,17.1744,-0.300539,8.92928,-4.16427,-4.63567,-11.1835,-33.9535
